customer_id,age,gender,city,signup_date,customer_segment,avg_monthly_orders,preferred_cuisine,avg_order_value,payment_preference
12344,56,Female,Delhi,2024-12-13,VIP,12.0,South Indian,1192.09,UPI
12345,21,Male,Hyderabad,2024-09-10,Regular,6.01,Indian,477.35,Wallet
12346,30,Male,Hyderabad,2025-02-02,VIP,11.14,Chinese,1050.49,UPI
12347,19,Female,Bangalore,2024-11-29,Regular,8.63,Indian,520.38,UPI
12348,22,Male,Delhi,2024-06-24,Regular,5.32,Chinese,442.74,UPI
12349,61,Female,Pune,2024-05-04,New,2.09,Burgers,298.08,UPI
12350,44,Male,Hyderabad,2026-02-01,Regular,8.83,Desserts,362.52,Credit Card
12351,49,Female,Bangalore,2025-02-01,New,1.78,Pizza,391.52,Credit Card
12352,38,Male,Pune,2024-05-10,New,3.1,Chinese,337.79,UPI
12353,25,Female,Delhi,2025-07-15,Regular,8.14,Biryani,349.99,UPI
12354,55,Male,Mumbai,2025-08-27,Regular,8.48,Indian,598.09,UPI
12355,25,Male,Delhi,2026-06-10,Regular,4.89,Indian,468.27,UPI
12356,20,Female,Delhi,2026-04-01,VIP,8.27,Indian,827.62,UPI
12357,61,Male,Pune,2026-06-20,Regular,4.56,Pizza,324.45,UPI
12358,20,Female,Pune,2025-02-10,New,3.87,Chinese,361.52,UPI
12359,39,Other,Chennai,2026-01-01,Regular,6.66,Chinese,521.27,Debit Card
12360,23,Male,Chennai,2026-04-25,Regular,5.33,Chinese,332.95,UPI
12361,19,Male,Pune,2024-11-29,VIP,15.53,Chinese,723.59,Debit Card
12362,40,Female,Pune,2024-01-20,VIP,10.43,South Indian,1002.99,UPI
12363,61,Other,Mumbai,2024-07-23,Regular,6.55,South Indian,398.79,Debit Card
12364,19,Female,Mumbai,2025-08-25,Regular,4.21,Biryani,500.47,Debit Card
12365,55,Female,Delhi,2024-12-20,Regular,9.33,Indian,382.05,Credit Card
12366,34,Female,Hyderabad,2024-06-21,New,1.12,Desserts,267.92,UPI
12367,52,Male,Mumbai,2024-07-07,New,1.94,South Indian,241.19,UPI
12368,51,Other,Delhi,2026-04-03,Regular,9.18,Desserts,588.14,Wallet
12369,40,Other,Bangalore,2024-01-02,VIP,11.33,Desserts,774.72,UPI
12370,47,Male,Chennai,2026-05-22,VIP,10.69,Chinese,878.62,UPI
12371,25,Male,Hyderabad,2026-07-29,Regular,5.81,Chinese,414.7,Wallet
12372,39,Male,Delhi,2024-06-16,Regular,9.98,South Indian,456.51,Credit Card
12373,61,Male,Pune,2025-01-02,VIP,15.08,Burgers,742.98,Wallet
12374,53,Female,Bangalore,2025-06-19,Regular,9.71,Biryani,525.48,UPI
12375,22,Male,Chennai,2026-07-13,Regular,6.49,Desserts,278.6,UPI
12376,30,Male,Bangalore,2026-05-26,Regular,9.3,Desserts,613.32,Credit Card
12377,46,Male,Delhi,2025-08-02,Regular,6.69,Indian,327.93,Credit Card
12378,48,Other,Mumbai,2025-01-04,Regular,9.2,Pizza,535.05,UPI
12379,64,Female,Chennai,2025-12-06,Regular,4.79,Biryani,452.45,Credit Card
12380,33,Male,Bangalore,2025-08-18,Regular,7.82,Indian,598.07,Debit Card
12381,59,Male,Mumbai,2025-03-12,New,3.53,Indian,163.71,UPI
12382,47,Other,Hyderabad,2024-07-25,Regular,7.94,Indian,341.89,Debit Card
12383,33,Female,Delhi,2024-02-18,Regular,6.68,Biryani,554.73,UPI
12384,29,Male,Delhi,2025-06-27,New,1.72,Desserts,221.35,Credit Card
12385,34,Male,Chennai,2026-04-08,VIP,11.16,Biryani,1162.04,UPI
12386,33,Male,Bangalore,2025-11-12,New,3.85,South Indian,326.14,Debit Card
12387,29,Male,Hyderabad,2024-05-08,Regular,7.33,Desserts,323.98,UPI
12388,25,Female,Pune,2025-03-22,VIP,12.62,Indian,1352.73,Wallet
12389,37,Female,Chennai,2025-09-05,New,1.73,Chinese,187.92,Credit Card
12390,20,Female,Pune,2024-02-04,Regular,4.49,Indian,461.63,Credit Card
12391,33,Female,Chennai,2026-03-29,Regular,5.03,Chinese,663.82,Wallet
12392,47,Male,Bangalore,2024-07-17,New,2.72,South Indian,248.13,UPI
12393,62,Female,Hyderabad,2026-03-23,VIP,10.53,South Indian,1085.63,Credit Card
12394,40,Female,Bangalore,2024-03-17,New,2.32,Indian,162.59,UPI
12395,45,Male,Delhi,2025-01-03,Regular,9.05,Biryani,401.2,Cash
12396,57,Male,Pune,2026-04-12,New,1.14,Chinese,230.1,Debit Card
12397,22,Female,Mumbai,2025-06-09,New,2.53,Chinese,265.58,Debit Card
12398,37,Male,Delhi,2024-12-14,VIP,15.24,Chinese,1183.51,UPI
12399,57,Male,Delhi,2025-05-20,Regular,8.89,Chinese,632.75,UPI
12400,61,Female,Pune,2025-10-04,New,2.65,Pizza,236.87,UPI
12401,18,Other,Chennai,2024-08-25,Regular,7.35,South Indian,288.36,Credit Card
12402,47,Male,Delhi,2024-10-06,Regular,5.06,Chinese,695.85,UPI
12403,38,Female,Hyderabad,2025-07-30,VIP,13.73,Pizza,888.09,UPI
12404,37,Male,Delhi,2025-03-07,Regular,8.21,Pizza,611.77,Credit Card
12405,23,Female,Hyderabad,2024-05-17,VIP,15.16,South Indian,1239.06,Wallet
12406,39,Female,Bangalore,2024-09-25,Regular,5.25,Burgers,438.94,UPI
12407,35,Female,Chennai,2026-01-09,Regular,4.41,Indian,533.15,Wallet
12408,25,Male,Hyderabad,2024-07-19,VIP,10.39,South Indian,1362.78,UPI
12409,56,Female,Delhi,2024-05-21,New,1.54,Burgers,292.31,UPI
12410,49,Female,Chennai,2025-09-03,New,3.93,Biryani,234.65,Wallet
12411,50,Male,Chennai,2025-10-11,Regular,6.39,Indian,680.53,Credit Card
12412,33,Male,Hyderabad,2025-11-10,New,1.51,Indian,200.18,Wallet
12413,29,Male,Hyderabad,2026-07-07,New,2.09,Indian,251.43,Credit Card
12414,55,Male,Mumbai,2025-09-02,Regular,8.22,Pizza,464.9,Wallet
12415,51,Female,Mumbai,2026-04-02,Regular,6.02,Chinese,276.02,UPI
12416,31,Male,Chennai,2026-04-10,Regular,9.87,Indian,585.44,Credit Card
12417,53,Male,Pune,2026-04-18,Regular,5.05,Desserts,475.82,Cash
12418,50,Female,Pune,2026-07-26,New,1.68,Chinese,311.75,UPI
12419,40,Male,Mumbai,2024-12-20,Regular,7.53,Indian,685.85,UPI
12420,62,Female,Delhi,2025-07-31,Regular,5.4,Pizza,673.27,UPI
12421,19,Male,Bangalore,2026-04-26,New,2.17,Biryani,396.37,Wallet
12422,58,Female,Chennai,2024-11-24,VIP,12.84,Indian,901.53,Credit Card
12423,38,Female,Bangalore,2025-07-12,Regular,8.09,South Indian,577.86,Credit Card
12424,19,Female,Mumbai,2026-04-28,VIP,11.71,Desserts,1322.63,Debit Card
12425,44,Male,Hyderabad,2026-06-12,New,3.02,Burgers,271.42,Wallet
12426,26,Female,Chennai,2024-08-18,Regular,9.04,Indian,346.37,Credit Card
12427,18,Male,Mumbai,2024-11-03,Regular,8.09,Desserts,618.02,Wallet
12428,28,Male,Delhi,2025-10-19,Regular,8.68,Burgers,645.96,Credit Card
12429,20,Male,Chennai,2025-12-19,Regular,6.69,Burgers,566.46,Debit Card
12430,40,Female,Chennai,2024-05-25,VIP,8.15,Desserts,1099.24,UPI
12431,43,Male,Pune,2024-05-31,Regular,5.96,Pizza,335.81,UPI
12432,21,Female,Hyderabad,2026-03-01,Regular,9.41,Biryani,530.92,Wallet
12433,35,Male,Chennai,2024-05-19,VIP,13.53,Burgers,679.27,UPI
12434,23,Male,Hyderabad,2025-10-24,Regular,6.89,Pizza,550.95,UPI
12435,52,Female,Mumbai,2024-01-21,Regular,5.79,Biryani,300.26,Debit Card
12436,39,Male,Delhi,2024-09-10,New,1.84,Indian,310.01,Credit Card
12437,60,Female,Delhi,2024-03-04,VIP,11.06,Chinese,705.63,UPI
12438,32,Male,Chennai,2024-08-05,Regular,8.89,Pizza,366.44,Debit Card
12439,39,Female,Chennai,2024-03-12,Regular,4.19,Burgers,528.7,Credit Card
12440,54,Female,Mumbai,2024-06-10,New,1.49,Burgers,163.89,Wallet
12441,59,Male,Pune,2024-05-09,Regular,6.14,Indian,557.79,Credit Card
12442,29,Male,Pune,2025-08-03,Regular,4.91,Desserts,595.96,UPI
12443,64,Female,Pune,2026-07-15,Regular,8.83,Pizza,334.23,UPI
12444,59,Female,Hyderabad,2024-08-12,Regular,7.2,Indian,663.92,UPI
12445,55,Male,Pune,2026-01-27,New,3.29,Pizza,221.78,UPI
12446,35,Male,Delhi,2025-08-02,Regular,5.06,Chinese,532.05,UPI
12447,62,Female,Hyderabad,2025-03-29,Regular,7.76,South Indian,659.02,Wallet
12448,52,Female,Mumbai,2026-07-03,New,2.9,Indian,227.85,Wallet
12449,47,Male,Delhi,2025-01-18,Regular,6.04,Burgers,439.77,Credit Card
12450,41,Female,Delhi,2024-04-16,Regular,7.1,Indian,288.6,UPI
12451,59,Male,Bangalore,2025-09-12,VIP,13.1,Desserts,1250.16,UPI
12452,47,Female,Mumbai,2026-04-19,New,3.1,Pizza,210.27,UPI
12453,31,Male,Mumbai,2024-04-12,New,1.35,Indian,275.72,Wallet
12454,23,Other,Bangalore,2024-05-20,Regular,8.94,Chinese,278.82,Credit Card
12455,20,Female,Hyderabad,2025-07-30,Regular,9.88,Pizza,264.61,Wallet
12456,33,Female,Pune,2024-05-13,New,1.29,Desserts,165.24,Credit Card
12457,24,Female,Pune,2024-07-17,Regular,8.42,Desserts,335.11,Credit Card
12458,31,Female,Pune,2026-05-29,Regular,5.31,Biryani,591.45,Credit Card
12459,26,Female,Pune,2025-05-24,Regular,7.14,Desserts,550.93,UPI
12460,32,Male,Pune,2025-10-28,Regular,8.24,Burgers,396.62,UPI
12461,38,Female,Bangalore,2024-03-19,VIP,18.07,Burgers,1233.03,Wallet
12462,52,Female,Mumbai,2026-06-12,New,3.78,Pizza,167.73,Credit Card
12463,19,Female,Hyderabad,2025-04-26,New,2.46,Biryani,154.43,UPI
12464,44,Male,Delhi,2025-05-26,New,2.7,Chinese,384.46,Credit Card
12465,19,Male,Pune,2024-09-06,Regular,9.82,Desserts,396.91,UPI
12466,52,Male,Bangalore,2026-06-07,Regular,7.38,Indian,610.9,Credit Card
12467,35,Female,Hyderabad,2025-08-21,Regular,8.76,South Indian,640.19,UPI
12468,31,Male,Hyderabad,2026-03-26,New,2.48,Burgers,209.08,Cash
12469,37,Female,Hyderabad,2026-01-22,New,1.91,Chinese,333.27,UPI
12470,35,Female,Bangalore,2025-08-22,Regular,4.09,Desserts,459.79,Credit Card
12471,27,Female,Delhi,2025-04-27,New,3.84,Chinese,364.15,UPI
12472,42,Female,Pune,2026-04-15,VIP,11.75,Chinese,1181.31,UPI
12473,19,Male,Hyderabad,2024-06-20,New,3.31,Indian,200.96,Debit Card
12474,42,Male,Bangalore,2026-05-18,New,1.83,Chinese,357.92,Cash
12475,50,Male,Mumbai,2024-01-17,New,1.72,Chinese,231.58,Debit Card
12476,53,Female,Bangalore,2026-01-04,Regular,5.92,Pizza,647.12,UPI
12477,48,Male,Bangalore,2024-10-20,Regular,7.74,Pizza,327.91,Credit Card
12478,31,Female,Bangalore,2025-01-28,VIP,12.25,Chinese,977.36,UPI
12479,18,Male,Hyderabad,2026-04-01,Regular,9.73,Chinese,435.08,Credit Card
12480,63,Male,Bangalore,2025-05-12,New,2.4,Pizza,212.47,UPI
12481,33,Male,Mumbai,2024-08-06,Regular,6.13,Indian,333.15,Debit Card
12482,63,Female,Hyderabad,2024-08-21,Regular,7.15,Pizza,433.96,UPI
12483,20,Female,Mumbai,2025-01-24,Regular,8.72,Desserts,537.9,UPI
12484,52,Male,Chennai,2024-09-04,Regular,7.24,Pizza,689.93,Wallet
12485,58,Female,Bangalore,2026-06-20,New,3.51,Pizza,351.23,Wallet
12486,23,Male,Pune,2024-02-21,New,3.83,Pizza,256.06,UPI
12487,42,Other,Pune,2024-01-15,Regular,8.54,South Indian,457.81,UPI
12488,30,Female,Hyderabad,2024-11-19,Regular,4.4,Burgers,363.72,Debit Card
12489,51,Male,Pune,2025-03-16,Regular,5.65,Desserts,617.81,Credit Card
12490,25,Female,Hyderabad,2024-04-21,Regular,4.92,Desserts,291.4,Wallet
12491,38,Male,Bangalore,2025-11-26,Regular,9.67,Indian,567.16,UPI
12492,51,Other,Delhi,2026-05-21,Regular,4.54,Biryani,490.27,UPI
12493,21,Male,Delhi,2024-01-07,New,1.09,Indian,176.49,UPI
12494,42,Female,Mumbai,2025-07-16,VIP,8.4,Desserts,539.42,Credit Card
12495,32,Male,Bangalore,2026-04-05,Regular,7.8,Chinese,623.48,Debit Card
12496,21,Female,Pune,2026-01-22,Regular,8.58,South Indian,450.45,Debit Card
12497,62,Female,Bangalore,2024-09-01,Regular,6.4,Chinese,304.85,Wallet
12498,29,Female,Chennai,2025-03-23,Regular,6.4,Indian,268.36,UPI
12499,49,Female,Delhi,2024-12-30,Regular,5.73,Indian,600.01,Debit Card
12500,49,Female,Pune,2025-01-01,VIP,15.6,Biryani,962.95,Wallet
12501,45,Male,Delhi,2026-07-10,Regular,9.58,Biryani,669.06,Wallet
12502,30,Male,Bangalore,2025-11-28,Regular,9.54,Chinese,527.72,UPI
12503,48,Male,Pune,2024-10-13,Regular,8.22,Burgers,446.33,Credit Card
12504,31,Other,Mumbai,2025-08-26,New,2.72,Chinese,236.49,Credit Card
12505,37,Male,Bangalore,2024-04-15,Regular,9.78,Burgers,455.71,Credit Card
12506,35,Female,Mumbai,2024-01-13,New,2.25,Burgers,179.01,UPI
12507,46,Female,Pune,2024-05-25,Regular,6.45,Pizza,456.11,Debit Card
12508,23,Male,Delhi,2025-04-22,Regular,6.9,Indian,296.83,Debit Card
12509,49,Male,Chennai,2025-09-22,Regular,9.59,Pizza,518.69,UPI
12510,46,Male,Hyderabad,2025-12-15,New,1.67,Indian,152.8,UPI
12511,60,Male,Delhi,2025-10-14,Regular,8.92,Pizza,594.4,UPI
12512,19,Male,Mumbai,2024-04-24,Regular,4.7,Burgers,669.98,Debit Card
12513,40,Male,Bangalore,2025-05-23,Regular,5.16,Pizza,449.39,Debit Card
12514,36,Female,Pune,2024-05-31,Regular,6.06,South Indian,408.43,Credit Card
12515,48,Other,Delhi,2024-02-26,Regular,5.13,Pizza,470.85,Debit Card
12516,22,Male,Chennai,2025-01-16,New,3.99,Biryani,263.89,UPI
12517,36,Male,Pune,2024-06-05,New,3.85,Biryani,245.68,UPI
12518,51,Male,Mumbai,2026-04-01,Regular,7.34,Pizza,687.06,UPI
12519,27,Female,Pune,2024-05-12,Regular,4.51,Pizza,353.36,UPI
12520,42,Female,Pune,2024-06-11,VIP,14.43,South Indian,1137.65,Debit Card
12521,19,Male,Bangalore,2024-10-01,Regular,5.48,Indian,366.76,Cash
12522,28,Male,Hyderabad,2025-11-25,Regular,9.9,Pizza,415.59,UPI
12523,48,Female,Mumbai,2024-03-17,New,3.93,Indian,274.13,Wallet
12524,32,Female,Bangalore,2026-04-16,Regular,8.04,Biryani,322.27,Credit Card
12525,26,Male,Hyderabad,2024-02-13,New,1.38,Chinese,316.94,UPI
12526,40,Female,Bangalore,2025-12-18,Regular,9.74,Burgers,414.12,UPI
12527,36,Male,Hyderabad,2025-07-03,New,3.41,Chinese,320.09,Debit Card
12528,26,Male,Hyderabad,2024-11-13,New,2.11,South Indian,156.01,Debit Card
12529,52,Female,Hyderabad,2025-06-17,New,2.98,South Indian,344.16,UPI
12530,38,Female,Bangalore,2025-08-07,New,2.46,Indian,202.91,UPI
12531,26,Male,Pune,2026-01-22,Regular,5.68,Indian,567.94,Wallet
12532,45,Female,Hyderabad,2026-07-24,New,3.28,Desserts,178.49,UPI
12533,63,Male,Pune,2024-06-02,VIP,16.44,Desserts,1459.67,Wallet
12534,24,Female,Mumbai,2024-08-24,Regular,9.3,Pizza,325.26,UPI
12535,33,Female,Chennai,2026-06-11,Regular,9.09,Desserts,320.92,Credit Card
12536,33,Female,Pune,2025-05-31,Regular,5.51,Chinese,555.85,Credit Card
12537,50,Female,Chennai,2024-08-08,Regular,8.82,Indian,661.71,Credit Card
12538,21,Male,Hyderabad,2024-11-05,New,2.33,Biryani,346.94,UPI
12539,21,Female,Chennai,2025-08-20,VIP,14.98,Indian,893.31,UPI
12540,56,Female,Chennai,2024-06-25,Regular,8.18,Desserts,670.59,Debit Card
12541,57,Female,Hyderabad,2026-02-09,New,3.69,Biryani,271.76,UPI
12542,34,Male,Pune,2024-08-07,Regular,4.42,Indian,362.67,Credit Card
12543,54,Female,Hyderabad,2024-02-07,Regular,7.03,Desserts,668.27,Wallet
12544,56,Female,Mumbai,2025-10-15,New,1.38,Burgers,177.27,Wallet
12545,46,Male,Delhi,2025-03-06,VIP,12.1,Indian,997.21,UPI
12546,53,Female,Bangalore,2026-06-28,New,3.76,Burgers,212.16,Debit Card
12547,55,Male,Hyderabad,2026-01-16,Regular,9.7,South Indian,505.62,Credit Card
12548,56,Male,Hyderabad,2024-07-21,VIP,14.94,Pizza,607.36,UPI
12549,54,Female,Chennai,2026-04-20,New,1.24,Chinese,185.8,UPI
12550,52,Female,Mumbai,2026-03-16,New,2.93,Indian,389.59,UPI
12551,24,Female,Chennai,2025-03-23,New,3.76,Burgers,383.35,Credit Card
12552,44,Male,Pune,2025-05-09,New,1.9,Desserts,171.15,Wallet
12553,45,Other,Hyderabad,2025-11-14,New,2.74,Indian,356.84,Wallet
12554,39,Male,Hyderabad,2024-05-04,Regular,8.98,Indian,545.56,Debit Card
12555,31,Male,Chennai,2026-04-17,Regular,5.65,Burgers,456.43,Credit Card
12556,24,Male,Hyderabad,2024-03-05,Regular,7.32,Indian,372.35,Cash
12557,54,Female,Pune,2026-03-03,Regular,7.69,Chinese,562.1,Credit Card
12558,39,Female,Delhi,2026-02-22,Regular,4.79,Biryani,550.7,Credit Card
12559,22,Female,Bangalore,2024-08-31,Regular,5.52,Biryani,635.42,Wallet
12560,19,Female,Bangalore,2025-06-10,Regular,4.14,Biryani,645.49,UPI
12561,44,Male,Bangalore,2024-08-13,Regular,9.18,Desserts,502.82,UPI
12562,38,Female,Delhi,2025-04-09,New,1.06,Biryani,316.86,Debit Card
12563,55,Male,Hyderabad,2025-10-04,VIP,10.28,South Indian,676.79,Wallet
12564,32,Female,Chennai,2025-12-07,Regular,4.47,Pizza,411.66,UPI
12565,38,Male,Mumbai,2024-10-19,Regular,8.69,Indian,374.81,Debit Card
12566,27,Female,Hyderabad,2025-12-21,Regular,9.55,Burgers,498.21,UPI
12567,40,Female,Delhi,2025-01-15,Regular,7.38,Chinese,546.07,Debit Card
12568,56,Female,Pune,2025-09-16,New,3.46,Indian,286.59,UPI
12569,22,Female,Delhi,2026-01-25,Regular,7.35,South Indian,679.49,Cash
12570,18,Male,Bangalore,2024-06-14,Regular,8.62,South Indian,384.39,Wallet
12571,30,Female,Hyderabad,2025-12-03,New,3.76,Burgers,206.06,UPI
12572,38,Male,Bangalore,2026-02-07,VIP,17.74,Indian,803.42,Wallet
12573,43,Female,Mumbai,2026-04-18,Regular,5.68,Biryani,520.16,Wallet
12574,62,Female,Pune,2024-08-05,New,3.81,Indian,298.65,Credit Card
12575,38,Male,Bangalore,2026-05-20,Regular,4.89,Indian,390.53,Wallet
12576,35,Other,Mumbai,2024-10-01,Regular,9.73,South Indian,364.19,Cash
12577,54,Female,Delhi,2024-02-21,Regular,7.68,Indian,627.96,UPI
12578,62,Male,Bangalore,2025-01-08,Regular,8.37,Biryani,639.81,UPI
12579,49,Female,Bangalore,2025-10-31,Regular,9.39,Indian,377.75,UPI
12580,53,Male,Chennai,2024-12-28,Regular,9.12,Desserts,295.93,Credit Card
12581,34,Female,Pune,2025-07-20,New,1.71,Desserts,186.09,UPI
12582,52,Female,Pune,2024-01-14,New,2.68,Indian,284.79,UPI
12583,28,Other,Delhi,2026-02-19,New,2.16,Indian,341.96,Cash
12584,38,Female,Chennai,2024-12-05,New,2.38,Biryani,209.24,Debit Card
12585,43,Male,Mumbai,2025-08-24,New,1.46,Desserts,362.37,Wallet
12586,21,Female,Mumbai,2025-06-22,Regular,9.33,Biryani,393.84,Cash
12587,51,Male,Delhi,2024-03-29,Regular,5.39,Burgers,501.92,UPI
12588,35,Female,Pune,2026-06-23,New,3.69,South Indian,266.33,Debit Card
12589,57,Female,Mumbai,2024-02-10,New,2.83,Pizza,369.02,UPI
12590,52,Male,Delhi,2024-10-30,New,2.49,Desserts,167.23,Credit Card
12591,58,Male,Mumbai,2024-09-24,Regular,7.93,Burgers,431.76,UPI
12592,46,Female,Hyderabad,2024-05-17,New,2.83,Biryani,313.29,UPI
12593,46,Female,Bangalore,2024-01-06,Regular,4.1,Indian,357.81,UPI
12594,55,Male,Pune,2024-08-29,Regular,5.9,Pizza,295.84,Credit Card
12595,59,Male,Hyderabad,2024-06-10,Regular,9.64,Chinese,405.14,Wallet
12596,38,Male,Delhi,2025-11-22,Regular,4.81,Pizza,540.3,UPI
12597,59,Female,Delhi,2026-03-19,New,3.74,Burgers,392.01,Credit Card
12598,30,Male,Hyderabad,2025-06-01,New,2.49,South Indian,159.94,Debit Card
12599,58,Female,Bangalore,2026-06-16,New,1.4,Burgers,292.32,Credit Card
12600,34,Male,Bangalore,2026-02-21,New,3.44,South Indian,176.33,Wallet
12601,26,Female,Chennai,2025-02-04,New,2.76,South Indian,320.1,UPI
12602,58,Male,Mumbai,2026-02-22,Regular,8.09,Biryani,554.22,UPI
12603,18,Female,Chennai,2024-06-04,New,2.39,South Indian,153.69,UPI
12604,19,Male,Bangalore,2024-03-25,VIP,16.11,Chinese,942.78,Credit Card
12605,46,Female,Hyderabad,2025-12-12,New,1.07,Pizza,168.61,UPI
12606,50,Male,Mumbai,2024-01-10,Regular,5.29,Burgers,624.11,UPI
12607,27,Female,Hyderabad,2024-05-17,Regular,9.44,Burgers,322.0,Wallet
12608,57,Female,Chennai,2026-01-23,Regular,8.3,South Indian,484.22,UPI
12609,38,Male,Delhi,2026-06-24,Regular,5.7,Biryani,440.04,UPI
12610,45,Female,Hyderabad,2025-12-13,Regular,4.81,Chinese,696.25,Cash
12611,28,Female,Chennai,2024-06-04,VIP,11.36,Chinese,1059.64,Credit Card
12612,51,Male,Chennai,2025-02-11,Regular,7.74,Indian,307.2,Credit Card
12613,25,Male,Chennai,2026-02-25,New,3.83,Chinese,381.18,UPI
12614,39,Male,Delhi,2024-08-12,Regular,7.02,South Indian,337.04,Credit Card
12615,25,Female,Delhi,2025-08-02,New,2.05,South Indian,341.13,Debit Card
12616,32,Female,Delhi,2024-07-02,VIP,9.29,Desserts,1249.0,Wallet
12617,34,Male,Mumbai,2024-07-13,Regular,6.07,Pizza,379.07,Credit Card
12618,40,Female,Delhi,2025-07-07,New,2.23,South Indian,271.86,Debit Card
12619,41,Female,Delhi,2025-01-30,New,1.37,Pizza,224.73,UPI
12620,62,Female,Delhi,2026-07-02,New,1.03,Chinese,173.7,UPI
12621,36,Female,Hyderabad,2025-10-24,Regular,5.72,Indian,697.47,Debit Card
12622,22,Female,Delhi,2025-08-18,VIP,15.92,Desserts,1236.64,UPI
12623,49,Female,Mumbai,2024-05-13,New,2.25,Biryani,200.91,Wallet
12624,61,Male,Chennai,2024-11-04,Regular,9.05,Burgers,570.06,Credit Card
12625,18,Female,Hyderabad,2026-05-15,VIP,12.83,South Indian,607.27,Credit Card
12626,40,Female,Bangalore,2026-03-20,New,2.77,Chinese,263.93,Debit Card
12627,54,Male,Delhi,2025-06-25,New,3.11,South Indian,277.39,Debit Card
12628,25,Female,Chennai,2024-01-09,Regular,4.33,Pizza,537.16,Debit Card
12629,30,Female,Chennai,2024-06-18,New,2.67,Chinese,376.82,Debit Card
12630,25,Female,Hyderabad,2024-10-16,New,1.83,Burgers,288.28,Credit Card
12631,40,Male,Bangalore,2024-06-16,VIP,16.4,Pizza,1178.04,Wallet
12632,60,Male,Pune,2024-12-09,Regular,4.16,Chinese,276.29,Wallet
12633,18,Female,Mumbai,2025-05-11,Regular,5.06,Biryani,405.6,UPI
12634,62,Female,Pune,2024-05-24,Regular,4.66,Biryani,464.45,Wallet
12635,41,Male,Chennai,2025-02-16,Regular,8.81,Burgers,389.39,Wallet
12636,52,Female,Pune,2026-01-09,Regular,6.08,Biryani,389.41,Credit Card
12637,41,Female,Chennai,2026-03-28,New,1.86,Pizza,152.23,Credit Card
12638,34,Male,Pune,2025-08-10,New,1.14,Burgers,353.99,Debit Card
12639,22,Male,Chennai,2026-01-04,Regular,8.1,Chinese,658.63,UPI
12640,37,Male,Chennai,2025-11-19,New,1.19,Pizza,398.87,UPI
12641,38,Female,Hyderabad,2025-04-01,New,3.89,Biryani,343.24,Wallet
12642,57,Male,Bangalore,2025-12-01,Regular,8.67,Indian,352.8,Credit Card
12643,48,Male,Chennai,2024-10-28,New,1.52,South Indian,188.65,UPI
12644,63,Male,Mumbai,2024-02-15,VIP,9.14,Biryani,1286.98,UPI
12645,53,Male,Mumbai,2026-06-12,Regular,8.03,Indian,282.15,UPI
12646,28,Male,Delhi,2024-01-17,New,1.92,Burgers,213.08,Wallet
12647,32,Male,Chennai,2025-07-31,New,1.84,Chinese,357.38,Credit Card
12648,36,Female,Chennai,2024-12-25,Regular,4.23,Desserts,687.16,Credit Card
12649,24,Female,Chennai,2024-09-17,Regular,7.12,South Indian,654.45,UPI
12650,45,Male,Pune,2024-05-02,Regular,5.0,Chinese,677.31,Debit Card
12651,60,Male,Chennai,2024-08-18,Regular,9.82,Burgers,297.77,Wallet
12652,22,Other,Chennai,2025-09-28,Regular,5.54,Chinese,469.62,Debit Card
12653,22,Male,Mumbai,2024-04-21,VIP,12.55,Pizza,1370.28,Credit Card
12654,47,Male,Bangalore,2026-02-22,Regular,5.18,Pizza,520.16,Wallet
12655,49,Male,Bangalore,2025-08-15,Regular,4.81,Biryani,354.73,UPI
12656,25,Male,Delhi,2024-09-02,Regular,7.61,Biryani,596.78,UPI
12657,27,Female,Mumbai,2026-05-08,Regular,6.96,Biryani,539.8,UPI
12658,55,Male,Chennai,2025-01-25,Regular,6.25,Biryani,507.22,UPI
12659,64,Female,Bangalore,2025-01-26,Regular,4.51,Burgers,621.35,UPI
12660,49,Male,Hyderabad,2024-11-23,Regular,8.42,Chinese,475.12,Credit Card
12661,45,Male,Hyderabad,2024-08-02,Regular,4.04,Biryani,371.43,UPI
12662,34,Female,Hyderabad,2026-05-13,New,3.67,Burgers,205.71,Wallet
12663,48,Male,Chennai,2026-01-16,Regular,7.8,Desserts,680.68,UPI
12664,25,Female,Chennai,2025-01-01,New,3.54,South Indian,387.31,Cash
12665,57,Male,Delhi,2024-03-22,New,3.13,Biryani,215.27,UPI
12666,42,Female,Delhi,2026-03-16,VIP,11.74,Chinese,920.83,Credit Card
12667,26,Male,Delhi,2026-04-01,Regular,5.94,Pizza,481.87,UPI
12668,19,Female,Pune,2024-03-16,New,3.79,Indian,225.07,Credit Card
12669,32,Male,Hyderabad,2025-06-10,New,1.2,Desserts,308.86,Cash
12670,20,Female,Chennai,2026-01-01,Regular,4.12,Pizza,491.67,Debit Card
12671,53,Male,Hyderabad,2025-05-17,Regular,5.94,Chinese,345.81,UPI
12672,21,Female,Delhi,2026-01-11,New,1.53,Chinese,164.54,UPI
12673,31,Male,Chennai,2025-04-23,New,1.24,Desserts,259.54,UPI
12674,58,Female,Mumbai,2025-01-06,New,2.17,Chinese,284.2,UPI
12675,58,Male,Bangalore,2024-09-21,New,2.17,Chinese,347.62,Wallet
12676,42,Male,Bangalore,2024-09-20,New,1.69,Biryani,180.28,UPI
12677,27,Female,Delhi,2024-04-19,Regular,7.62,South Indian,310.57,Credit Card
12678,38,Male,Hyderabad,2026-07-03,New,2.2,Indian,224.93,UPI
