payment_id,order_id,payment_method,transaction_amount,payment_status,transaction_timestamp,refund_amount
95811,75811,Credit Card,710.16,Success,2026-06-11 02:30:14,0.0
95812,75812,UPI,837.45,Success,2025-08-11 04:40:42,0.0
95813,75813,Wallet,437.5,Failed,2026-05-25 20:29:45,0.0
95814,75814,Debit Card,1249.23,Success,2025-10-22 09:38:16,0.0
95815,75815,UPI,884.4,Success,2026-07-27 22:52:15,0.0
95816,75816,Debit Card,662.6,Success,2026-07-20 11:55:52,0.0
95817,75817,Wallet,945.26,Success,2025-08-24 07:18:46,0.0
95818,75818,UPI,384.37,Success,2026-06-01 16:35:57,0.0
95819,75819,Debit Card,613.76,Success,2025-10-18 03:52:16,0.0
95820,75820,Debit Card,616.41,Success,2026-01-13 13:05:30,0.0
95821,75821,Credit Card,786.02,Success,2026-04-25 01:36:05,0.0
95822,75822,Debit Card,307.97,Success,2026-01-17 01:28:53,0.0
95823,75823,UPI,421.04,Success,2025-12-04 08:14:05,0.0
95824,75824,UPI,396.99,Success,2026-02-04 05:04:42,0.0
95825,75825,Cash,268.04,Success,2025-11-02 21:48:57,0.0
95826,75826,Credit Card,241.6,Success,2025-09-02 07:49:36,0.0
95827,75827,Debit Card,254.24,Success,2025-11-21 07:18:36,0.0
95828,75828,Credit Card,1330.94,Success,2026-06-11 03:45:23,0.0
95829,75829,Debit Card,926.59,Success,2025-09-08 15:53:47,0.0
95830,75830,UPI,1029.86,Failed,2026-04-03 10:28:48,0.0
95831,75831,UPI,337.02,Success,2025-12-14 02:18:41,0.0
95832,75832,Debit Card,828.92,Success,2026-06-10 14:50:35,0.0
95833,75833,Wallet,376.44,Success,2025-10-22 06:16:53,0.0
95834,75834,UPI,1017.49,Success,2025-08-24 07:13:11,0.0
95835,75835,Wallet,441.92,Success,2025-11-09 20:22:10,0.0
95836,75836,UPI,745.48,Success,2026-06-12 15:52:37,0.0
95837,75837,Credit Card,1008.58,Success,2025-10-24 16:37:24,0.0
95838,75838,UPI,832.91,Success,2026-04-22 17:04:34,0.0
95839,75839,Cash,471.95,Success,2025-10-01 10:35:02,0.0
95840,75840,Credit Card,1249.92,Success,2025-10-20 17:03:13,0.0
95841,75841,UPI,1060.34,Success,2026-02-24 20:26:48,0.0
95842,75842,UPI,534.76,Success,2026-07-07 14:46:11,0.0
95843,75843,UPI,628.61,Success,2026-07-03 15:31:56,0.0
95844,75844,UPI,883.23,Success,2026-07-06 01:44:13,0.0
95845,75845,UPI,541.57,Success,2026-01-02 04:10:37,0.0
95846,75846,UPI,638.97,Success,2026-04-25 20:05:40,0.0
95847,75847,Wallet,1144.59,Success,2026-03-09 20:07:07,0.0
95848,75848,UPI,1381.29,Refunded,2025-12-29 00:41:52,1381.29
95849,75849,UPI,261.8,Success,2025-08-06 19:50:20,0.0
95850,75850,Credit Card,729.21,Success,2026-04-10 21:41:21,0.0
95851,75851,Wallet,1587.27,Success,2025-08-26 10:57:09,0.0
95852,75852,Debit Card,606.49,Success,2026-06-21 23:55:27,0.0
95853,75853,Credit Card,1062.76,Success,2026-04-26 14:46:12,0.0
95854,75854,Credit Card,417.14,Success,2025-12-17 17:35:01,0.0
95855,75855,Credit Card,2208.17,Success,2025-10-25 01:18:01,0.0
95856,75856,Debit Card,591.89,Success,2026-07-16 23:20:25,0.0
95857,75857,UPI,1512.76,Success,2026-04-06 19:47:26,0.0
95858,75858,UPI,1166.08,Success,2026-03-04 08:45:25,0.0
95859,75859,Cash,559.45,Success,2026-04-02 15:59:29,0.0
95860,75860,UPI,459.34,Success,2026-01-06 17:57:31,0.0
95861,75861,Wallet,360.44,Success,2026-04-06 13:54:09,0.0
95862,75862,Credit Card,470.63,Success,2026-05-30 20:19:35,0.0
95863,75863,Credit Card,867.26,Failed,2026-06-06 15:47:24,0.0
95864,75864,UPI,1180.06,Failed,2026-04-27 06:05:20,0.0
95865,75865,UPI,385.92,Success,2026-04-08 03:31:55,0.0
95866,75866,Cash,321.04,Success,2025-11-16 13:45:12,0.0
95867,75867,UPI,215.6,Success,2025-09-30 16:00:44,0.0
95868,75868,UPI,570.74,Success,2025-09-20 06:50:48,0.0
95869,75869,Credit Card,325.88,Success,2025-08-24 14:44:53,0.0
95870,75870,Credit Card,1339.84,Success,2026-05-15 22:27:08,0.0
95871,75871,UPI,1448.47,Success,2025-10-04 04:20:25,0.0
95872,75872,Credit Card,719.61,Success,2026-01-07 00:01:07,0.0
95873,75873,Debit Card,856.11,Success,2026-02-28 13:44:56,0.0
95874,75874,Debit Card,1674.22,Success,2025-12-15 08:29:11,0.0
95875,75875,Credit Card,888.42,Success,2026-07-23 07:39:36,0.0
95876,75876,UPI,329.89,Success,2026-03-18 14:52:38,0.0
95877,75877,UPI,418.51,Success,2026-04-17 18:30:28,0.0
95878,75878,Wallet,418.04,Success,2025-12-26 02:06:15,0.0
95879,75879,Wallet,717.84,Success,2026-05-13 23:03:01,0.0
95880,75880,Debit Card,401.33,Success,2025-10-22 15:25:05,0.0
95881,75881,UPI,758.22,Success,2026-01-04 02:47:26,0.0
95882,75882,Wallet,355.1,Success,2026-04-19 15:40:31,0.0
95883,75883,UPI,882.16,Refunded,2026-05-28 09:16:01,882.16
95884,75884,UPI,427.24,Success,2025-10-05 11:42:41,0.0
95885,75885,UPI,1064.03,Success,2026-05-22 17:59:01,0.0
95886,75886,UPI,1317.7,Success,2025-11-15 20:25:02,0.0
95887,75887,Credit Card,525.68,Success,2025-08-09 20:59:08,0.0
95888,75888,UPI,1076.77,Success,2026-01-19 09:57:32,0.0
95889,75889,Debit Card,882.3,Success,2026-03-01 04:09:53,0.0
95890,75890,UPI,631.58,Success,2026-04-16 14:14:44,0.0
95891,75891,Credit Card,703.81,Success,2026-07-25 01:39:43,0.0
95892,75892,UPI,1056.09,Success,2025-10-14 04:41:30,0.0
95893,75893,Credit Card,856.05,Success,2026-05-16 07:41:01,0.0
95894,75894,Wallet,664.86,Success,2026-05-16 23:28:01,0.0
95895,75895,Wallet,571.68,Success,2025-09-18 04:04:11,0.0
95896,75896,UPI,775.11,Success,2026-07-08 03:56:07,0.0
95897,75897,Credit Card,715.21,Success,2026-03-24 07:15:13,0.0
95898,75898,UPI,274.52,Success,2026-06-28 14:11:29,0.0
95899,75899,Cash,219.84,Success,2025-09-10 07:17:27,0.0
95900,75900,UPI,560.6,Success,2026-02-25 09:14:24,0.0
95901,75901,Debit Card,1473.01,Success,2026-05-12 22:20:45,0.0
95902,75902,UPI,825.83,Failed,2025-11-07 06:06:59,0.0
95903,75903,Debit Card,1209.96,Success,2026-02-24 23:03:41,0.0
95904,75904,UPI,565.88,Success,2025-12-15 08:10:42,0.0
95905,75905,Debit Card,640.37,Success,2026-04-30 05:49:47,0.0
95906,75906,Debit Card,235.69,Success,2025-09-15 20:50:52,0.0
95907,75907,Credit Card,539.36,Success,2025-11-07 05:26:57,0.0
95908,75908,Credit Card,464.34,Success,2026-06-05 14:54:22,0.0
95909,75909,UPI,1222.12,Success,2025-08-27 13:01:24,0.0
95910,75910,Credit Card,695.41,Success,2026-01-09 05:22:21,0.0
95911,75911,UPI,844.37,Success,2026-01-16 03:56:26,0.0
95912,75912,Cash,413.03,Success,2025-08-26 05:46:52,0.0
95913,75913,Credit Card,247.02,Success,2026-01-08 11:58:02,0.0
95914,75914,Wallet,1440.15,Success,2025-09-16 17:00:19,0.0
95915,75915,UPI,1130.39,Success,2026-04-11 08:48:40,0.0
95916,75916,UPI,924.68,Success,2026-03-22 13:39:28,0.0
95917,75917,Debit Card,886.18,Success,2026-04-22 21:10:42,0.0
95918,75918,Credit Card,660.81,Success,2025-09-17 17:23:17,0.0
95919,75919,Debit Card,396.53,Success,2026-02-05 13:16:17,0.0
95920,75920,Credit Card,212.51,Success,2026-06-12 07:26:31,0.0
95921,75921,Wallet,803.66,Success,2026-07-06 06:12:58,0.0
95922,75922,Wallet,1107.14,Success,2025-10-25 20:56:14,0.0
95923,75923,Wallet,1781.52,Success,2026-04-08 05:29:32,0.0
95924,75924,UPI,522.04,Success,2026-07-04 19:33:29,0.0
95925,75925,UPI,682.19,Success,2025-11-27 09:03:54,0.0
95926,75926,Credit Card,1306.8,Success,2026-01-21 05:02:38,0.0
95927,75927,Wallet,1015.95,Success,2025-12-17 01:52:48,0.0
95928,75928,Debit Card,704.04,Success,2025-08-29 17:10:25,0.0
95929,75929,Debit Card,893.18,Success,2025-11-10 21:24:59,0.0
95930,75930,Credit Card,894.49,Success,2026-07-26 09:49:41,0.0
95931,75931,UPI,1103.57,Success,2026-06-24 10:57:42,0.0
95932,75932,Wallet,294.57,Success,2025-12-09 21:58:36,0.0
95933,75933,Credit Card,549.33,Success,2026-06-20 16:07:43,0.0
95934,75934,Credit Card,789.34,Success,2025-12-13 00:26:08,0.0
95935,75935,UPI,687.94,Success,2025-12-10 06:03:23,0.0
95936,75936,Credit Card,430.0,Success,2025-09-23 08:56:38,0.0
95937,75937,Credit Card,344.98,Success,2026-04-07 03:40:27,0.0
95938,75938,Wallet,853.68,Success,2026-07-31 18:59:48,0.0
95939,75939,UPI,398.96,Success,2026-01-30 19:50:07,0.0
95940,75940,UPI,2048.56,Success,2025-10-04 04:25:44,0.0
95941,75941,Debit Card,783.91,Refunded,2025-12-22 13:34:31,783.91
95942,75942,UPI,336.3,Success,2026-07-20 19:43:47,0.0
95943,75943,Wallet,617.89,Success,2025-11-30 18:17:32,0.0
95944,75944,UPI,463.31,Success,2026-06-02 18:41:09,0.0
95945,75945,UPI,254.9,Success,2026-04-28 13:42:09,0.0
95946,75946,Wallet,524.56,Success,2026-01-26 21:18:06,0.0
95947,75947,Wallet,1081.67,Success,2026-04-07 09:34:16,0.0
95948,75948,Credit Card,1069.96,Success,2025-08-09 12:14:23,0.0
95949,75949,UPI,1167.49,Success,2026-06-14 22:02:48,0.0
95950,75950,Credit Card,667.22,Success,2025-09-07 12:02:13,0.0
95951,75951,Debit Card,695.03,Success,2026-01-01 21:17:38,0.0
95952,75952,Wallet,1149.45,Success,2025-08-23 11:38:29,0.0
95953,75953,UPI,396.08,Success,2026-01-11 01:47:04,0.0
95954,75954,UPI,681.42,Success,2026-07-05 04:31:33,0.0
95955,75955,Credit Card,1262.69,Refunded,2026-04-12 19:04:52,1262.69
95956,75956,UPI,591.42,Success,2025-09-27 14:37:35,0.0
95957,75957,UPI,1028.2,Success,2026-02-15 21:16:56,0.0
95958,75958,Credit Card,412.1,Success,2026-06-16 07:48:14,0.0
95959,75959,UPI,555.55,Success,2026-05-25 19:33:43,0.0
95960,75960,UPI,467.35,Success,2026-02-17 15:39:45,0.0
95961,75961,UPI,1192.01,Success,2026-02-03 22:38:25,0.0
95962,75962,UPI,473.18,Success,2025-11-23 21:21:35,0.0
95963,75963,Credit Card,2378.9,Success,2026-03-05 01:31:55,0.0
95964,75964,Credit Card,547.2,Success,2025-12-31 01:54:12,0.0
95965,75965,UPI,489.06,Success,2026-01-18 06:35:07,0.0
95966,75966,Wallet,587.29,Success,2026-06-01 12:56:07,0.0
95967,75967,UPI,823.42,Success,2025-10-06 20:54:23,0.0
95968,75968,UPI,797.18,Success,2025-09-16 00:02:10,0.0
95969,75969,Wallet,491.7,Success,2026-04-19 07:44:17,0.0
95970,75970,UPI,1814.33,Success,2025-08-25 01:50:59,0.0
95971,75971,Debit Card,1430.83,Success,2026-03-10 05:49:18,0.0
95972,75972,UPI,454.48,Success,2026-01-31 18:32:44,0.0
95973,75973,UPI,684.0,Success,2026-06-18 15:55:34,0.0
95974,75974,UPI,467.23,Success,2025-11-10 06:11:04,0.0
95975,75975,UPI,696.84,Success,2026-01-01 00:39:02,0.0
95976,75976,UPI,408.12,Success,2025-08-11 02:26:23,0.0
95977,75977,UPI,328.85,Success,2026-03-30 13:07:56,0.0
95978,75978,UPI,289.75,Success,2026-03-22 23:23:52,0.0
95979,75979,Credit Card,220.66,Success,2026-03-18 06:07:18,0.0
95980,75980,UPI,625.9,Success,2025-10-23 21:56:51,0.0
95981,75981,Cash,759.98,Success,2026-03-27 12:00:30,0.0
95982,75982,Cash,1590.73,Success,2026-04-25 18:42:39,0.0
95983,75983,Debit Card,529.72,Refunded,2026-01-07 01:34:48,529.72
95984,75984,Credit Card,436.91,Success,2026-04-08 17:37:00,0.0
95985,75985,Credit Card,537.52,Success,2025-11-12 23:00:31,0.0
95986,75986,Debit Card,782.11,Success,2025-12-16 02:04:23,0.0
95987,75987,Debit Card,315.96,Success,2026-07-20 13:44:29,0.0
95988,75988,Wallet,1964.27,Success,2026-03-31 11:41:49,0.0
95989,75989,Credit Card,284.88,Success,2025-12-18 14:25:09,0.0
95990,75990,Credit Card,2419.48,Success,2026-03-24 02:03:13,0.0
95991,75991,Debit Card,730.34,Success,2025-12-15 11:40:46,0.0
95992,75992,UPI,1215.1,Success,2025-09-22 20:32:29,0.0
95993,75993,Wallet,506.29,Success,2026-07-13 04:23:39,0.0
95994,75994,Credit Card,226.44,Failed,2026-06-01 21:51:23,0.0
95995,75995,UPI,1080.35,Success,2026-01-22 16:07:46,0.0
95996,75996,Credit Card,482.09,Success,2025-12-09 05:25:27,0.0
95997,75997,Debit Card,1348.81,Success,2026-07-06 12:40:51,0.0
95998,75998,UPI,760.34,Success,2026-05-17 17:31:52,0.0
95999,75999,Credit Card,568.61,Success,2025-12-22 09:42:34,0.0
96000,76000,Wallet,486.95,Success,2026-04-07 13:46:47,0.0
96001,76001,Debit Card,764.02,Success,2026-06-11 08:48:14,0.0
96002,76002,UPI,2688.91,Success,2026-05-12 17:25:06,0.0
96003,76003,Cash,1052.27,Success,2025-11-25 00:19:08,0.0
96004,76004,UPI,1089.07,Success,2026-07-06 19:47:53,0.0
96005,76005,Wallet,609.58,Success,2025-12-05 04:32:08,0.0
96006,76006,UPI,440.31,Success,2026-02-21 19:45:48,0.0
96007,76007,Wallet,202.13,Success,2026-06-29 07:08:20,0.0
96008,76008,Credit Card,980.71,Success,2026-01-11 20:40:57,0.0
96009,76009,UPI,1140.99,Success,2026-03-29 19:01:41,0.0
96010,76010,Credit Card,179.73,Success,2026-02-11 08:16:38,0.0
96011,76011,Wallet,637.45,Success,2025-12-25 21:37:57,0.0
96012,76012,Credit Card,936.61,Success,2026-06-14 15:16:52,0.0
96013,76013,UPI,2239.58,Success,2025-11-04 14:12:26,0.0
96014,76014,Credit Card,793.76,Success,2025-11-29 10:06:26,0.0
96015,76015,UPI,1332.27,Success,2026-07-23 22:52:51,0.0
96016,76016,UPI,357.35,Success,2026-07-09 00:35:42,0.0
96017,76017,UPI,495.75,Success,2026-07-05 18:13:42,0.0
96018,76018,UPI,717.76,Success,2025-12-04 00:59:51,0.0
96019,76019,UPI,398.33,Success,2026-02-09 02:07:42,0.0
96020,76020,Credit Card,577.31,Success,2025-12-14 01:22:11,0.0
96021,76021,Wallet,662.62,Success,2026-01-30 09:36:40,0.0
96022,76022,Credit Card,248.42,Failed,2026-04-05 19:11:31,0.0
96023,76023,UPI,578.01,Success,2026-05-29 01:49:33,0.0
96024,76024,Debit Card,319.64,Success,2025-08-11 10:23:41,0.0
96025,76025,UPI,1178.15,Success,2025-12-21 03:27:15,0.0
96026,76026,Debit Card,962.07,Success,2026-05-03 05:50:37,0.0
96027,76027,Wallet,832.13,Success,2025-09-29 12:57:29,0.0
96028,76028,UPI,594.4,Success,2026-07-28 10:15:19,0.0
96029,76029,UPI,654.98,Success,2026-05-08 09:39:08,0.0
96030,76030,Wallet,727.48,Success,2025-09-24 22:14:55,0.0
96031,76031,UPI,1070.36,Success,2025-08-15 12:21:44,0.0
96032,76032,Debit Card,1453.68,Success,2026-05-09 14:32:33,0.0
96033,76033,UPI,372.32,Failed,2026-06-17 04:23:35,0.0
96034,76034,Cash,846.48,Success,2026-06-21 16:58:41,0.0
96035,76035,Credit Card,936.52,Success,2025-09-21 06:16:17,0.0
96036,76036,UPI,882.77,Success,2025-11-21 08:26:28,0.0
96037,76037,UPI,142.6,Success,2025-09-09 01:45:08,0.0
96038,76038,Wallet,724.79,Success,2026-04-11 22:57:12,0.0
96039,76039,UPI,1024.1,Success,2026-07-01 23:16:45,0.0
96040,76040,Wallet,1014.92,Success,2026-04-19 07:12:23,0.0
96041,76041,UPI,1549.5,Success,2026-04-18 07:30:14,0.0
96042,76042,UPI,824.58,Success,2025-11-18 21:12:39,0.0
96043,76043,UPI,609.67,Success,2026-07-09 21:15:03,0.0
96044,76044,UPI,907.31,Success,2025-08-20 16:58:24,0.0
96045,76045,Credit Card,443.81,Success,2026-06-01 14:31:08,0.0
96046,76046,Wallet,1165.79,Failed,2025-09-30 23:11:33,0.0
96047,76047,Wallet,314.64,Success,2026-07-05 21:29:03,0.0
96048,76048,Debit Card,208.4,Success,2026-05-24 08:25:40,0.0
96049,76049,UPI,769.72,Success,2025-09-20 17:05:24,0.0
96050,76050,UPI,809.37,Success,2025-12-18 09:12:14,0.0
96051,76051,Debit Card,677.09,Success,2026-01-11 09:15:43,0.0
96052,76052,Credit Card,367.03,Success,2026-05-14 13:51:26,0.0
96053,76053,Debit Card,398.27,Success,2026-06-10 00:45:57,0.0
96054,76054,Debit Card,451.01,Success,2026-07-09 11:58:36,0.0
96055,76055,Debit Card,1003.91,Success,2025-10-21 05:00:55,0.0
96056,76056,Credit Card,396.26,Success,2025-12-12 05:53:47,0.0
96057,76057,UPI,1447.76,Success,2025-09-27 17:45:05,0.0
96058,76058,UPI,868.86,Success,2025-10-17 19:30:53,0.0
96059,76059,UPI,1470.97,Success,2026-04-29 00:50:16,0.0
96060,76060,UPI,512.91,Success,2025-09-12 13:12:27,0.0
96061,76061,UPI,826.2,Success,2025-12-01 05:35:25,0.0
96062,76062,Wallet,815.46,Success,2025-12-23 21:11:32,0.0
96063,76063,Wallet,558.24,Success,2026-02-27 06:21:48,0.0
96064,76064,Wallet,1935.47,Success,2026-06-04 20:21:51,0.0
96065,76065,Debit Card,890.15,Success,2026-04-12 18:56:47,0.0
96066,76066,Debit Card,732.1,Success,2026-02-20 02:23:59,0.0
96067,76067,UPI,811.99,Success,2026-01-21 00:32:41,0.0
96068,76068,Credit Card,950.19,Success,2025-11-05 05:11:16,0.0
96069,76069,Debit Card,280.36,Success,2026-02-21 10:04:50,0.0
96070,76070,Credit Card,757.29,Success,2026-02-06 03:07:30,0.0
96071,76071,UPI,873.08,Success,2026-07-30 17:38:01,0.0
96072,76072,Debit Card,1182.07,Success,2026-02-07 09:44:14,0.0
96073,76073,UPI,827.78,Success,2025-08-24 23:14:17,0.0
96074,76074,Credit Card,793.31,Success,2026-03-12 14:54:49,0.0
96075,76075,UPI,1316.91,Success,2026-02-14 03:35:00,0.0
96076,76076,Debit Card,734.87,Success,2026-05-14 17:06:50,0.0
96077,76077,Credit Card,735.44,Success,2026-07-17 19:57:09,0.0
96078,76078,UPI,528.56,Success,2025-12-04 01:40:49,0.0
96079,76079,Credit Card,1098.26,Success,2025-10-04 21:08:08,0.0
96080,76080,UPI,513.32,Success,2026-02-06 08:03:48,0.0
96081,76081,Wallet,1175.97,Success,2026-06-03 07:22:39,0.0
96082,76082,Debit Card,1485.43,Success,2026-03-08 04:35:48,0.0
96083,76083,UPI,852.16,Success,2025-08-31 16:22:20,0.0
96084,76084,UPI,1325.89,Success,2026-05-05 17:36:31,0.0
96085,76085,UPI,523.21,Success,2025-11-02 22:50:33,0.0
96086,76086,UPI,328.97,Success,2026-03-05 14:52:01,0.0
96087,76087,UPI,357.4,Success,2025-09-11 03:06:06,0.0
96088,76088,Credit Card,678.24,Success,2026-05-21 13:02:38,0.0
96089,76089,Wallet,304.46,Success,2025-11-26 11:55:22,0.0
96090,76090,UPI,403.09,Success,2025-11-19 08:47:30,0.0
96091,76091,Credit Card,1544.52,Success,2025-12-23 09:19:37,0.0
96092,76092,UPI,284.32,Success,2026-07-30 00:54:28,0.0
96093,76093,Credit Card,1234.54,Success,2026-05-11 02:54:42,0.0
96094,76094,UPI,708.91,Success,2026-07-24 23:06:48,0.0
96095,76095,Credit Card,312.2,Success,2026-03-05 09:43:08,0.0
96096,76096,UPI,693.19,Success,2026-03-01 08:53:20,0.0
96097,76097,UPI,362.22,Success,2025-09-19 22:45:37,0.0
96098,76098,UPI,407.37,Success,2026-01-16 15:52:17,0.0
96099,76099,Wallet,556.22,Success,2026-04-05 19:18:54,0.0
96100,76100,Wallet,1933.28,Success,2026-05-26 16:05:08,0.0
96101,76101,UPI,586.6,Success,2025-10-11 20:48:26,0.0
96102,76102,UPI,765.77,Success,2026-03-27 12:28:25,0.0
96103,76103,UPI,733.98,Success,2026-03-15 11:48:18,0.0
96104,76104,UPI,1288.87,Success,2025-11-10 14:08:54,0.0
96105,76105,Credit Card,968.84,Success,2026-02-18 07:07:31,0.0
96106,76106,UPI,1064.83,Success,2025-11-07 01:15:41,0.0
96107,76107,Wallet,1962.0,Success,2025-11-02 09:36:10,0.0
96108,76108,Debit Card,604.29,Success,2026-05-10 07:19:01,0.0
96109,76109,Credit Card,1098.47,Success,2025-08-14 03:03:17,0.0
96110,76110,UPI,984.31,Success,2025-09-18 15:53:18,0.0
96111,76111,Credit Card,1137.83,Success,2026-03-12 18:48:11,0.0
96112,76112,UPI,312.39,Success,2026-04-07 09:22:37,0.0
96113,76113,Credit Card,342.96,Success,2025-08-13 23:18:57,0.0
96114,76114,Debit Card,687.75,Failed,2026-02-06 08:30:10,0.0
96115,76115,UPI,724.54,Refunded,2025-11-20 04:55:09,724.54
96116,76116,UPI,248.53,Success,2025-12-27 21:25:09,0.0
96117,76117,UPI,341.53,Success,2025-12-07 06:16:22,0.0
96118,76118,UPI,782.12,Success,2026-06-22 16:45:30,0.0
96119,76119,Wallet,970.36,Refunded,2026-05-17 18:13:57,970.36
96120,76120,UPI,368.69,Success,2026-01-23 19:56:00,0.0
96121,76121,UPI,708.24,Success,2025-10-07 18:26:33,0.0
96122,76122,Debit Card,189.78,Success,2025-10-25 08:46:21,0.0
96123,76123,UPI,796.42,Success,2025-11-30 07:17:50,0.0
96124,76124,UPI,657.56,Success,2025-09-11 08:18:01,0.0
96125,76125,Credit Card,729.89,Success,2026-06-15 10:48:56,0.0
96126,76126,UPI,1187.41,Success,2025-08-03 01:57:38,0.0
96127,76127,Debit Card,335.71,Success,2025-09-23 22:33:53,0.0
96128,76128,UPI,1166.27,Success,2026-07-03 14:07:09,0.0
96129,76129,Debit Card,470.7,Success,2026-07-27 12:51:10,0.0
96130,76130,UPI,1194.55,Success,2026-04-19 22:50:09,0.0
96131,76131,UPI,162.16,Success,2025-08-13 06:12:15,0.0
96132,76132,UPI,336.44,Success,2026-07-21 00:31:45,0.0
96133,76133,Credit Card,610.4,Success,2026-07-06 03:26:07,0.0
96134,76134,UPI,429.75,Success,2025-10-01 00:23:14,0.0
96135,76135,Wallet,692.8,Success,2026-05-28 17:09:57,0.0
96136,76136,Credit Card,814.82,Failed,2026-04-20 03:56:41,0.0
96137,76137,UPI,975.49,Success,2025-12-29 09:34:05,0.0
96138,76138,Wallet,899.68,Success,2026-02-08 07:07:23,0.0
96139,76139,Wallet,409.62,Success,2025-12-31 23:18:21,0.0
96140,76140,UPI,721.58,Success,2026-01-19 22:52:43,0.0
96141,76141,Debit Card,414.39,Success,2026-04-17 05:08:46,0.0
96142,76142,Wallet,665.7,Success,2025-08-29 18:51:49,0.0
96143,76143,UPI,718.78,Success,2026-03-31 13:16:38,0.0
96144,76144,UPI,761.85,Success,2026-02-22 19:17:59,0.0
96145,76145,Credit Card,706.37,Success,2025-08-10 11:30:22,0.0
96146,76146,Credit Card,520.79,Failed,2026-06-17 00:22:54,0.0
96147,76147,Credit Card,893.83,Success,2026-03-31 12:06:09,0.0
96148,76148,Wallet,430.99,Success,2026-02-13 05:22:04,0.0
96149,76149,Cash,640.76,Success,2026-03-06 19:13:46,0.0
96150,76150,UPI,394.45,Success,2026-02-03 19:01:09,0.0
96151,76151,UPI,790.23,Success,2026-04-16 00:30:43,0.0
96152,76152,Wallet,398.89,Success,2026-03-04 09:07:06,0.0
96153,76153,Cash,914.21,Success,2026-07-14 12:11:12,0.0
96154,76154,Credit Card,297.01,Success,2025-10-25 02:58:01,0.0
96155,76155,UPI,551.35,Success,2026-02-10 16:51:09,0.0
96156,76156,Credit Card,489.44,Success,2025-12-09 23:01:54,0.0
96157,76157,Debit Card,542.46,Success,2025-12-21 14:38:42,0.0
96158,76158,UPI,718.76,Success,2026-06-02 20:07:25,0.0
96159,76159,Credit Card,246.74,Success,2025-09-21 11:58:34,0.0
96160,76160,Debit Card,794.98,Success,2026-06-14 02:36:52,0.0
96161,76161,Wallet,1335.86,Success,2026-05-04 08:09:51,0.0
96162,76162,UPI,798.35,Success,2026-05-16 08:45:50,0.0
96163,76163,Cash,924.11,Success,2025-08-05 12:07:41,0.0
96164,76164,Debit Card,1008.3,Failed,2026-06-01 16:45:28,0.0
96165,76165,Credit Card,794.19,Success,2026-03-11 23:42:18,0.0
96166,76166,Debit Card,1814.58,Success,2025-09-01 09:54:54,0.0
96167,76167,UPI,1257.14,Success,2025-10-10 20:41:39,0.0
96168,76168,UPI,1206.65,Success,2026-04-10 16:37:24,0.0
96169,76169,Credit Card,702.46,Success,2026-04-11 04:46:55,0.0
96170,76170,UPI,146.8,Success,2026-06-08 21:07:16,0.0
96171,76171,UPI,1119.97,Success,2025-08-06 21:08:51,0.0
96172,76172,Debit Card,205.86,Success,2025-08-20 08:30:24,0.0
96173,76173,UPI,710.62,Success,2026-06-06 12:37:26,0.0
96174,76174,Debit Card,1308.12,Success,2026-07-14 00:27:26,0.0
96175,76175,Debit Card,601.93,Success,2025-09-08 12:01:59,0.0
96176,76176,Wallet,728.55,Success,2026-06-16 07:01:22,0.0
96177,76177,Credit Card,1201.94,Success,2026-06-16 15:30:51,0.0
96178,76178,Credit Card,785.61,Success,2026-01-12 09:07:00,0.0
96179,76179,Wallet,675.37,Success,2026-05-05 08:25:51,0.0
96180,76180,Credit Card,820.96,Success,2026-02-10 23:44:17,0.0
96181,76181,UPI,496.62,Success,2026-02-25 18:11:50,0.0
96182,76182,UPI,771.14,Success,2025-10-28 19:03:22,0.0
96183,76183,UPI,363.81,Success,2026-04-27 16:26:17,0.0
96184,76184,UPI,378.03,Success,2025-12-02 17:03:40,0.0
96185,76185,Wallet,2093.88,Success,2025-11-16 09:21:36,0.0
96186,76186,Credit Card,482.0,Success,2025-09-01 21:58:46,0.0
96187,76187,Wallet,419.29,Success,2026-03-04 03:12:09,0.0
96188,76188,Wallet,771.12,Success,2026-06-09 02:52:40,0.0
96189,76189,Credit Card,643.65,Success,2025-12-11 03:44:32,0.0
96190,76190,UPI,1317.55,Success,2026-05-08 10:24:10,0.0
96191,76191,Credit Card,473.05,Success,2026-06-29 01:38:34,0.0
96192,76192,Wallet,569.1,Success,2025-08-08 09:21:30,0.0
96193,76193,Debit Card,296.43,Success,2026-04-03 07:23:03,0.0
96194,76194,Credit Card,1689.95,Success,2026-01-17 16:54:02,0.0
96195,76195,Credit Card,292.76,Success,2026-03-15 23:42:51,0.0
96196,76196,UPI,1468.62,Success,2025-12-27 04:53:09,0.0
96197,76197,Wallet,1108.74,Success,2026-05-08 20:01:40,0.0
96198,76198,Wallet,722.23,Success,2025-11-22 18:38:08,0.0
96199,76199,Wallet,1229.95,Success,2026-07-16 19:26:58,0.0
96200,76200,UPI,709.95,Success,2026-03-23 09:57:57,0.0
96201,76201,Credit Card,305.64,Success,2025-11-06 15:41:22,0.0
96202,76202,UPI,917.05,Success,2026-04-13 21:34:54,0.0
96203,76203,UPI,555.87,Success,2025-08-31 08:09:21,0.0
96204,76204,Credit Card,1139.03,Success,2025-08-11 00:10:17,0.0
96205,76205,Wallet,280.46,Success,2025-10-09 16:49:07,0.0
96206,76206,Debit Card,551.97,Success,2026-07-19 09:59:55,0.0
