review_id,order_id,customer_id,restaurant_id,rating,review_text,review_timestamp
95363,67463,13101,20388,5,"Great restaurant, would order again",2026-01-03 14:47:09
95364,67464,13591,20178,5,Excellent service and quick delivery,2026-05-11 12:53:49
95365,67465,12450,20376,4,The food arrived hot and fresh,2026-02-24 19:47:22
95366,67466,10796,20398,4,Great experience and delicious food,2025-09-22 06:59:31
95367,67467,14637,20233,3,Delivery was okay,2026-06-21 17:09:32
95368,67468,14781,20291,4,"Great restaurant, would order again",2025-08-04 09:26:46
95369,67469,11809,20373,3,It was an okay meal,2026-02-25 00:33:03
95370,67470,11024,20174,3,Overall an average experience,2026-05-21 21:41:40
95371,67471,14497,20264,4,Excellent service and quick delivery,2026-02-20 15:40:22
95372,67472,12903,20110,4,Very good food and packaging,2025-11-10 20:19:45
95373,67473,13526,20368,5,Great experience and delicious food,2026-03-03 22:15:00
95374,67474,13960,20295,4,Fast delivery and good quality food,2025-09-24 06:43:24
95375,67475,11519,20304,5,Really enjoyed the meal,2025-11-28 11:20:35
95376,67476,12891,20226,3,Nothing special but acceptable,2026-07-31 20:37:58
95377,67479,11696,20367,2,Food arrived late and cold,2026-03-22 17:59:39
95378,67480,12117,20257,5,Really enjoyed the meal,2026-03-05 14:05:41
95379,67481,14822,20332,5,Really enjoyed the meal,2026-02-22 09:05:55
95380,67482,12497,20159,5,Amazing food and fast delivery,2026-07-18 06:37:31
95381,67483,12942,20048,3,Nothing special but acceptable,2026-04-25 09:46:20
95382,67484,11587,20030,5,Great experience and delicious food,2026-01-12 03:19:36
95383,67485,10335,20103,4,Very good food and packaging,2025-11-04 01:45:53
95384,67486,13403,20016,4,Very good food and packaging,2026-03-17 06:18:11
95385,67488,14828,20255,5,Great experience and delicious food,2026-03-02 17:10:07
95386,67489,10145,20462,4,Amazing food and fast delivery,2025-08-13 03:37:12
95387,67490,11698,20213,3,Order was fine,2025-09-15 12:24:08
95388,67491,13004,20384,2,Food arrived late and cold,2025-12-22 04:04:16
95389,67492,12748,20280,5,Very good food and packaging,2025-08-19 01:15:53
95390,67493,11752,20235,2,Not happy with the service,2026-01-27 12:08:05
95391,67494,12242,20065,4,Very good food and packaging,2026-06-15 02:24:28
95392,67495,14361,20356,5,Amazing food and fast delivery,2026-03-31 16:26:44
95393,67496,12212,20114,5,Very good food and packaging,2025-12-09 21:05:22
95394,67497,12525,20011,5,Fast delivery and good quality food,2025-10-08 17:04:24
95395,67498,11056,20089,3,Nothing special but acceptable,2026-03-22 07:21:17
95396,67499,14827,20461,5,Amazing food and fast delivery,2026-04-30 03:03:00
95397,67500,13879,20080,3,The food was decent,2025-11-04 15:23:48
95398,67501,14568,20221,3,Delivery was okay,2025-12-05 23:28:19
95399,67502,12907,20275,5,Excellent service and quick delivery,2025-10-02 11:36:51
95400,67504,14008,20463,3,Food quality was average,2026-02-21 21:09:26
95401,67505,10096,20019,5,Food was fresh and tasty,2025-11-17 09:09:33
95402,67506,14205,20159,1,The food was cold when it arrived,2026-05-27 00:35:52
95403,67507,13436,20268,1,Poor packaging and bad experience,2025-12-13 01:29:26
95404,67508,14950,20033,5,Very good food and packaging,2026-06-13 17:14:02
95405,67509,14842,20070,4,Great experience and delicious food,2026-01-27 17:14:52
95406,67510,10736,20102,5,"Great restaurant, would order again",2026-03-06 13:40:16
95407,67511,11403,20298,3,Nothing special but acceptable,2025-09-03 20:45:29
95408,67512,14219,20250,4,Fast delivery and good quality food,2026-06-30 13:53:40
95409,67513,13777,20435,5,Fast delivery and good quality food,2025-10-29 10:13:52
95410,67514,14865,20056,5,Really enjoyed the meal,2026-04-09 15:51:24
95411,67515,10554,20309,5,The food arrived hot and fresh,2026-04-14 20:35:40
95412,67516,14067,20471,4,Amazing food and fast delivery,2026-05-05 15:33:09
95413,67517,10146,20208,3,Delivery was okay,2025-09-28 12:23:29
95414,67518,14315,20298,5,Great experience and delicious food,2026-04-23 05:22:47
95415,67519,10885,20185,4,Very satisfied with my order,2026-07-02 07:12:07
95416,67520,12726,20292,4,Amazing food and fast delivery,2026-02-26 19:57:31
95417,67521,10387,20401,2,Not happy with the service,2026-06-12 12:22:18
95418,67523,11638,20004,5,Really enjoyed the meal,2025-11-07 09:02:59
95419,67524,14372,20349,5,Really enjoyed the meal,2025-12-23 15:33:52
95420,67525,11863,20251,1,Very disappointing experience,2026-02-20 15:58:21
95421,67526,11157,20435,1,The food was cold when it arrived,2025-10-09 13:09:52
95422,67527,11817,20404,5,Amazing food and fast delivery,2026-01-09 03:22:52
95423,67528,12282,20451,4,Very good food and packaging,2026-01-04 12:44:19
95424,67529,10053,20232,4,Amazing food and fast delivery,2026-06-03 18:23:28
95425,67530,12956,20057,1,Food was not fresh,2025-10-01 07:58:57
95426,67531,12358,20398,5,Excellent service and quick delivery,2026-05-20 16:47:57
95427,67532,12283,20220,5,Amazing food and fast delivery,2026-06-16 05:24:18
95428,67533,14949,20368,3,Food quality was average,2026-03-30 09:30:50
95429,67536,12951,20281,4,Food was fresh and tasty,2026-01-13 19:53:26
95430,67537,14868,20064,5,Really enjoyed the meal,2026-02-04 11:08:11
95431,67538,13844,20383,5,Amazing food and fast delivery,2025-08-25 10:00:05
95432,67539,12090,20386,4,Fast delivery and good quality food,2026-05-22 23:09:02
95433,67540,14679,20422,2,Food was not fresh,2026-02-15 00:34:34
95434,67541,12069,20334,5,The food arrived hot and fresh,2025-09-06 23:34:56
95435,67542,11403,20006,5,The food arrived hot and fresh,2025-12-01 05:26:56
95436,67543,11546,20304,5,Very good food and packaging,2025-11-17 19:30:03
95437,67544,13427,20088,2,Food was not fresh,2026-06-20 17:01:37
95438,67545,12541,20228,3,Nothing special but acceptable,2026-04-05 06:37:08
95439,67547,13793,20028,5,"Great restaurant, would order again",2026-05-14 18:33:37
95440,67549,10970,20381,5,Very good food and packaging,2026-01-04 10:29:41
95441,67551,12650,20450,4,Excellent service and quick delivery,2026-01-18 14:35:26
95442,67552,10904,20255,3,Food was okay,2025-12-03 08:24:26
95443,67553,13764,20423,4,Great experience and delicious food,2025-08-18 05:58:18
95444,67555,14428,20169,4,Really enjoyed the meal,2026-04-17 19:38:30
95445,67556,10566,20244,4,Great experience and delicious food,2025-08-21 03:45:48
95446,67557,13960,20387,3,Food quality was average,2025-12-25 11:21:41
95447,67558,11704,20071,4,"Great restaurant, would order again",2025-09-28 14:21:06
95448,67559,14253,20257,5,Very satisfied with my order,2026-02-28 17:57:55
95449,67560,12074,20433,4,"Great restaurant, would order again",2026-03-29 23:43:17
95450,67561,12480,20238,5,The food arrived hot and fresh,2025-10-08 01:27:07
95451,67562,14708,20291,4,Very satisfied with my order,2026-04-16 12:05:50
95452,67565,12674,20190,2,Food arrived late and cold,2025-11-09 23:01:20
95453,67566,14597,20400,5,Really enjoyed the meal,2025-09-06 00:49:24
95454,67567,10203,20193,4,Very good food and packaging,2025-10-30 13:18:43
95455,67568,14062,20386,1,Food arrived late and cold,2026-03-01 22:37:02
95456,67569,10053,20258,2,Food was not fresh,2026-07-21 04:36:21
95457,67570,10749,20451,1,Delivery was extremely slow,2025-10-29 14:42:47
95458,67571,11202,20315,4,Great experience and delicious food,2026-07-09 10:32:56
95459,67572,12788,20042,5,Amazing food and fast delivery,2026-02-14 18:53:34
95460,67573,10760,20227,5,Fast delivery and good quality food,2026-04-30 20:00:09
95461,67574,13553,20160,3,The experience was satisfactory,2025-11-20 06:31:39
95462,67575,11005,20144,4,Food was fresh and tasty,2025-11-28 13:05:30
95463,67576,12463,20365,3,Overall an average experience,2025-11-14 00:44:11
95464,67577,12818,20121,2,Not happy with the service,2026-07-08 20:42:20
95465,67578,12764,20305,1,Very disappointing experience,2026-07-01 11:16:48
95466,67579,13282,20181,2,Order was delayed significantly,2025-09-16 15:10:11
95467,67580,13912,20322,4,"Great restaurant, would order again",2025-12-26 08:57:46
95468,67581,10963,20037,4,Very satisfied with my order,2026-02-18 22:54:45
95469,67582,13256,20437,4,Great experience and delicious food,2026-05-31 23:16:06
95470,67583,14257,20435,4,Great experience and delicious food,2025-11-10 14:44:02
95471,67584,10159,20076,2,Would not order again,2026-06-13 17:04:33
95472,67585,12500,20322,5,Food was fresh and tasty,2025-10-19 09:51:54
95473,67586,14375,20216,3,Average experience,2026-02-02 12:22:45
95474,67587,10101,20130,3,It was an okay meal,2026-06-06 00:16:00
95475,67589,11827,20413,2,Order was delayed significantly,2025-11-05 16:31:21
95476,67590,11397,20322,3,Average experience,2025-12-02 05:15:20
95477,67592,13777,20234,3,Food quality was average,2026-06-18 19:07:12
95478,67593,13971,20486,5,Very satisfied with my order,2026-01-31 11:29:19
95479,67594,14318,20115,3,The experience was satisfactory,2025-10-01 18:24:31
95480,67595,11658,20173,4,Really enjoyed the meal,2025-09-04 00:40:25
95481,67596,12332,20341,2,Food quality was poor,2025-10-21 03:23:34
95482,67597,13152,20467,5,Really enjoyed the meal,2026-02-26 12:01:24
95483,67598,10117,20336,4,Really enjoyed the meal,2025-11-26 20:45:05
95484,67599,14976,20455,4,Great experience and delicious food,2025-12-17 16:27:58
95485,67600,13268,20252,4,Really enjoyed the meal,2025-09-26 00:00:35
95486,67601,10535,20157,2,Order was delayed significantly,2026-04-11 09:01:20
95487,67602,12408,20467,3,Food was okay,2026-01-24 12:51:20
95488,67603,14348,20161,1,Order was delayed significantly,2025-08-26 14:23:12
95489,67604,12967,20088,3,Order was fine,2025-12-14 17:07:23
95490,67605,14530,20435,3,Food was okay,2026-04-15 03:01:00
95491,67607,12817,20252,5,Amazing food and fast delivery,2026-07-12 22:36:12
95492,67608,13941,20339,3,Nothing special but acceptable,2026-01-23 07:08:16
95493,67610,10498,20421,5,Great experience and delicious food,2026-04-21 15:32:27
95494,67612,13789,20259,5,Very good food and packaging,2026-04-26 00:00:57
95495,67613,10934,20348,1,Delivery was extremely slow,2026-06-11 12:41:03
95496,67614,14280,20090,4,Food was fresh and tasty,2026-03-15 08:21:12
95497,67615,12334,20139,2,Food arrived late and cold,2025-08-12 13:34:29
95498,67616,11876,20267,5,Very good food and packaging,2025-11-13 18:50:56
95499,67617,11001,20007,5,The food arrived hot and fresh,2026-01-08 03:50:31
95500,67618,13958,20346,5,Amazing food and fast delivery,2025-08-26 01:18:47
95501,67619,14093,20367,4,Amazing food and fast delivery,2026-01-27 18:59:55
95502,67620,14517,20324,3,Average experience,2025-09-05 23:24:19
95503,67621,12768,20275,4,Food was fresh and tasty,2026-07-20 12:23:16
95504,67622,13221,20290,4,Really enjoyed the meal,2026-04-20 07:49:19
95505,67624,10838,20130,4,The food arrived hot and fresh,2025-12-29 10:13:01
95506,67625,14842,20455,5,The food arrived hot and fresh,2025-11-19 09:20:07
95507,67627,11994,20163,5,Fast delivery and good quality food,2025-08-07 03:07:17
95508,67628,11759,20288,3,Order was fine,2026-04-11 09:44:25
95509,67629,12694,20254,4,Very good food and packaging,2026-04-22 03:21:31
95510,67631,14023,20012,2,Order was delayed significantly,2025-12-18 12:07:16
95511,67633,13673,20111,4,Amazing food and fast delivery,2025-09-29 15:46:11
95512,67634,11364,20492,2,Order was delayed significantly,2025-11-16 06:48:18
95513,67635,14835,20333,4,Very good food and packaging,2026-04-22 12:31:29
95514,67636,14545,20299,4,Very good food and packaging,2025-10-04 13:46:19
95515,67637,11439,20200,5,Food was fresh and tasty,2026-06-01 01:04:51
95516,67638,12301,20231,1,Food arrived late and cold,2026-04-29 03:07:47
95517,67639,10974,20341,3,It was an okay meal,2026-01-02 05:17:43
95518,67640,12115,20027,4,"Great restaurant, would order again",2025-11-07 05:15:21
95519,67641,12812,20183,3,The experience was satisfactory,2026-06-04 15:30:46
95520,67642,13408,20209,3,Average experience,2026-01-09 00:33:00
95521,67643,14558,20203,3,Food was okay,2026-07-05 20:32:16
95522,67644,11603,20200,3,Nothing special but acceptable,2026-04-26 23:01:33
95523,67645,10489,20123,3,Overall an average experience,2025-09-03 10:26:13
95524,67646,14876,20288,4,Very satisfied with my order,2025-11-29 07:51:35
95525,67647,10066,20266,4,Amazing food and fast delivery,2025-11-21 10:35:05
95526,67648,14928,20419,4,Very satisfied with my order,2026-03-19 15:58:35
95527,67649,12347,20375,5,Very good food and packaging,2025-12-23 15:38:27
95528,67650,10878,20092,4,Amazing food and fast delivery,2026-04-18 09:53:00
95529,67651,14540,20480,3,The experience was satisfactory,2025-11-16 08:30:23
95530,67652,11347,20132,4,Great experience and delicious food,2026-06-04 14:41:35
95531,67653,13103,20242,3,Order was fine,2026-04-30 15:42:12
95532,67654,12070,20122,5,Amazing food and fast delivery,2025-08-18 20:45:47
95533,67656,14857,20500,5,Fast delivery and good quality food,2025-09-03 11:46:45
95534,67657,13197,20295,2,Not happy with the service,2026-03-18 05:56:28
95535,67658,10720,20171,5,The food arrived hot and fresh,2026-07-12 11:39:10
95536,67659,10992,20018,4,The food arrived hot and fresh,2026-04-02 06:26:26
95537,67660,14196,20032,3,Average experience,2025-10-20 05:49:22
95538,67661,10764,20197,5,Food was fresh and tasty,2025-09-18 09:15:53
95539,67662,13399,20485,2,Not happy with the service,2026-07-28 21:28:31
95540,67663,13506,20156,4,Great experience and delicious food,2026-04-08 07:13:14
95541,67664,12088,20295,1,Not happy with the service,2026-02-17 06:29:18
95542,67665,14074,20333,4,Very satisfied with my order,2026-01-09 02:07:43
95543,67666,11392,20214,3,The experience was satisfactory,2025-10-27 13:40:50
95544,67667,10843,20155,5,Amazing food and fast delivery,2026-04-21 11:22:25
95545,67668,12052,20053,5,Great experience and delicious food,2025-08-06 20:18:36
95546,67669,13545,20265,2,Not happy with the service,2026-05-30 23:31:34
95547,67670,11027,20475,5,Food was fresh and tasty,2026-04-08 01:14:24
95548,67671,14472,20307,4,Very satisfied with my order,2025-12-01 00:04:21
95549,67672,14938,20465,5,Excellent service and quick delivery,2026-04-07 06:32:05
95550,67673,12892,20140,1,Order was delayed significantly,2026-02-27 20:23:42
95551,67674,12210,20268,2,Would not order again,2026-01-06 03:25:13
95552,67675,10294,20099,5,Very good food and packaging,2025-08-06 19:39:55
95553,67676,13413,20120,4,Really enjoyed the meal,2025-12-18 18:36:42
95554,67677,13787,20476,3,Overall an average experience,2025-12-01 04:22:23
95555,67680,10411,20299,4,Fast delivery and good quality food,2025-08-30 07:09:45
95556,67683,13769,20437,4,Food was fresh and tasty,2026-07-12 10:52:44
95557,67684,12016,20230,5,"Great restaurant, would order again",2025-10-15 06:19:51
95558,67685,14682,20232,5,Great experience and delicious food,2025-12-26 15:27:38
95559,67686,10738,20006,3,The food was decent,2025-09-10 21:34:44
95560,67687,12807,20479,5,Very satisfied with my order,2026-07-18 22:13:04
95561,67688,14485,20245,3,It was an okay meal,2026-05-15 21:20:32
95562,67689,12871,20129,4,Very satisfied with my order,2026-07-13 15:54:21
95563,67690,10094,20299,4,Very satisfied with my order,2025-11-15 01:06:49
95564,67691,12240,20021,1,The food was cold when it arrived,2026-01-15 13:15:01
95565,67692,11683,20204,5,Really enjoyed the meal,2025-09-03 11:34:18
95566,67693,11477,20012,4,Excellent service and quick delivery,2026-07-31 01:12:30
95567,67694,13130,20376,4,Fast delivery and good quality food,2026-07-04 09:04:17
95568,67695,14754,20229,3,The experience was satisfactory,2025-09-18 05:22:21
95569,67696,13315,20174,4,Very satisfied with my order,2026-01-14 17:10:59
95570,67697,12711,20470,4,Food was fresh and tasty,2025-08-13 19:12:20
95571,67698,11668,20422,5,Great experience and delicious food,2026-03-31 04:56:22
95572,67699,12658,20179,4,The food arrived hot and fresh,2025-11-21 19:41:31
95573,67700,11309,20336,5,Very satisfied with my order,2026-04-27 01:05:50
95574,67701,14358,20460,4,Excellent service and quick delivery,2025-12-11 00:47:05
95575,67702,14694,20487,4,Excellent service and quick delivery,2026-03-30 01:54:54
95576,67703,14859,20429,5,Very satisfied with my order,2026-03-17 07:25:18
95577,67704,13473,20398,5,Food was fresh and tasty,2026-07-28 22:04:22
95578,67705,12361,20137,4,Food was fresh and tasty,2025-12-05 13:49:21
95579,67706,12080,20258,5,Excellent service and quick delivery,2026-05-07 04:56:59
95580,67707,11973,20157,3,Delivery was okay,2026-04-24 17:22:32
95581,67708,12779,20317,3,The experience was satisfactory,2026-03-10 11:30:46
95582,67709,14807,20035,5,Amazing food and fast delivery,2025-10-18 02:01:48
95583,67710,10547,20086,4,Very satisfied with my order,2025-11-27 21:05:17
95584,67711,10539,20453,4,Food was fresh and tasty,2026-05-26 01:08:16
95585,67712,13235,20133,5,Food was fresh and tasty,2026-04-01 04:01:58
95586,67713,14114,20428,4,The food arrived hot and fresh,2026-02-15 09:13:13
95587,67715,12576,20311,3,It was an okay meal,2026-02-27 16:00:56
95588,67716,13743,20468,5,Excellent service and quick delivery,2025-12-22 19:39:22
95589,67717,13389,20377,5,Excellent service and quick delivery,2026-06-17 12:29:43
95590,67718,12425,20481,3,Overall an average experience,2026-06-22 06:22:02
95591,67719,12278,20300,4,Very satisfied with my order,2026-05-22 11:58:16
95592,67720,14478,20069,3,Food quality was average,2025-10-05 04:32:43
95593,67721,10754,20446,4,Great experience and delicious food,2026-03-11 00:24:20
95594,67723,11153,20197,2,The food was cold when it arrived,2026-02-09 08:46:59
95595,67724,14580,20129,2,Very disappointing experience,2025-10-05 11:56:25
95596,67725,11516,20211,4,The food arrived hot and fresh,2026-06-29 04:21:29
95597,67726,13780,20201,5,"Great restaurant, would order again",2026-03-28 17:15:01
95598,67727,14736,20465,5,"Great restaurant, would order again",2026-04-21 17:12:33
95599,67728,13386,20167,3,Order was fine,2026-06-10 21:17:36
95600,67729,11517,20393,4,Great experience and delicious food,2026-05-25 19:18:07
95601,67730,10172,20308,5,The food arrived hot and fresh,2025-10-08 11:34:05
95602,67731,11930,20464,4,Amazing food and fast delivery,2026-01-13 22:13:24
95603,67732,14398,20339,2,Food was not fresh,2026-01-20 18:08:13
95604,67734,13432,20206,4,Really enjoyed the meal,2025-09-15 10:35:15
95605,67735,11741,20484,3,Order was fine,2026-01-17 00:45:24
95606,67736,13577,20292,2,The food was cold when it arrived,2025-08-02 20:10:05
95607,67737,12745,20428,5,Really enjoyed the meal,2025-09-08 05:25:21
95608,67738,14774,20377,5,Fast delivery and good quality food,2026-06-16 10:08:58
95609,67739,13436,20451,5,"Great restaurant, would order again",2025-11-14 19:17:59
95610,67740,10272,20154,4,Great experience and delicious food,2026-02-16 07:50:32
95611,67741,12471,20111,5,Really enjoyed the meal,2025-12-22 02:25:17
95612,67743,10667,20171,5,Excellent service and quick delivery,2026-05-28 08:04:19
95613,67744,14992,20284,5,The food arrived hot and fresh,2026-04-26 15:31:14
95614,67745,10880,20040,4,Very satisfied with my order,2025-09-26 05:04:47
95615,67746,14816,20235,4,Amazing food and fast delivery,2026-03-11 04:51:43
95616,67747,12589,20375,5,The food arrived hot and fresh,2026-04-28 11:00:43
95617,67748,10296,20011,4,Great experience and delicious food,2026-06-21 22:07:02
95618,67749,14706,20268,3,Average experience,2025-11-11 18:37:55
95619,67751,10794,20347,4,Very good food and packaging,2026-01-24 10:55:55
95620,67752,12443,20332,3,Overall an average experience,2025-08-21 06:40:48
95621,67753,14964,20033,5,Really enjoyed the meal,2026-04-13 15:05:17
95622,67754,12218,20005,4,The food arrived hot and fresh,2025-09-13 16:27:45
95623,67755,13248,20277,4,Excellent service and quick delivery,2025-11-07 22:19:39
95624,67756,11538,20030,4,Great experience and delicious food,2026-02-04 21:05:58
95625,67757,14700,20417,5,Excellent service and quick delivery,2026-04-01 03:52:24
95626,67758,11281,20074,3,The experience was satisfactory,2025-10-09 02:32:58
95627,67759,10134,20001,5,Excellent service and quick delivery,2025-08-09 12:35:27
95628,67760,11527,20029,3,Food quality was average,2025-11-19 12:06:24
95629,67761,10292,20327,5,Amazing food and fast delivery,2026-03-04 21:33:47
95630,67762,10527,20051,4,Very good food and packaging,2026-06-07 06:10:09
95631,67763,11217,20353,5,Fast delivery and good quality food,2026-06-10 11:01:59
95632,67764,13097,20193,4,Very satisfied with my order,2026-05-16 03:16:31
95633,67765,12638,20223,5,"Great restaurant, would order again",2026-04-07 04:12:22
95634,67766,11878,20048,5,Very good food and packaging,2026-02-25 22:52:02
95635,67767,10343,20417,4,Very satisfied with my order,2026-04-25 00:41:11
95636,67768,12119,20259,5,Excellent service and quick delivery,2025-08-25 03:31:10
95637,67769,12315,20223,5,Amazing food and fast delivery,2025-12-29 07:22:47
95638,67770,12384,20194,3,Delivery was okay,2026-06-02 19:58:52
95639,67771,14079,20402,5,Amazing food and fast delivery,2025-11-28 09:36:08
95640,67772,13366,20104,4,Amazing food and fast delivery,2025-12-31 22:01:08
95641,67773,14100,20274,5,Very good food and packaging,2026-06-22 22:11:06
95642,67774,12989,20216,4,Amazing food and fast delivery,2026-07-31 08:35:12
95643,67775,12616,20224,4,The food arrived hot and fresh,2026-04-30 20:38:23
95644,67776,13176,20344,3,The experience was satisfactory,2026-05-22 12:36:40
95645,67778,10004,20140,4,Very good food and packaging,2026-05-08 05:17:06
95646,67779,14062,20283,3,Nothing special but acceptable,2026-04-19 16:20:12
95647,67780,14520,20187,4,Fast delivery and good quality food,2026-05-30 02:18:05
95648,67781,14862,20487,3,Average experience,2026-02-14 22:10:25
95649,67783,11204,20163,3,Order was fine,2025-10-24 21:32:55
95650,67784,11254,20154,4,Food was fresh and tasty,2026-03-15 08:43:48
95651,67785,11311,20010,3,Overall an average experience,2025-09-24 13:48:24
95652,67786,14512,20458,5,Amazing food and fast delivery,2026-02-06 04:26:03
95653,67787,10915,20252,3,Average experience,2025-08-26 06:29:25
95654,67788,10547,20308,4,Fast delivery and good quality food,2026-04-20 04:45:56
95655,67789,10682,20003,5,Food was fresh and tasty,2026-04-02 03:13:08
95656,67790,12492,20461,2,Delivery was extremely slow,2025-10-19 00:10:55
95657,67791,11080,20470,3,Food was okay,2026-02-15 03:11:25
95658,67792,11672,20149,4,Very good food and packaging,2026-06-22 01:07:51
95659,67793,13040,20162,5,Very good food and packaging,2026-07-19 02:18:51
95660,67794,14836,20054,2,The food was cold when it arrived,2025-08-04 18:12:48
95661,67795,13429,20373,5,Great experience and delicious food,2026-05-27 18:23:16
95662,67796,12032,20282,3,The experience was satisfactory,2026-07-10 15:25:07
95663,67797,12071,20010,4,Amazing food and fast delivery,2026-05-04 04:27:10
95664,67798,10327,20364,5,Fast delivery and good quality food,2026-05-15 01:28:36
95665,67799,11174,20148,5,Amazing food and fast delivery,2026-07-19 00:47:13
95666,67800,13620,20183,3,It was an okay meal,2026-03-26 17:22:44
95667,67801,13239,20465,4,Amazing food and fast delivery,2026-03-25 09:38:17
95668,67803,12468,20481,3,Order was fine,2025-10-27 18:17:31
95669,67804,12455,20363,4,The food arrived hot and fresh,2026-06-18 18:43:16
95670,67805,10254,20336,5,Great experience and delicious food,2026-06-01 01:27:50
95671,67806,12951,20047,4,Food was fresh and tasty,2026-06-28 03:17:05
95672,67807,11557,20229,5,Food was fresh and tasty,2026-05-12 05:31:20
95673,67808,12894,20177,4,Excellent service and quick delivery,2026-03-09 11:40:12
95674,67810,10581,20107,4,Amazing food and fast delivery,2026-03-07 20:07:25
95675,67811,11171,20062,5,Food was fresh and tasty,2026-07-03 13:38:39
95676,67812,10601,20136,4,Very good food and packaging,2026-06-07 18:40:52
95677,67813,14105,20399,5,The food arrived hot and fresh,2025-10-11 06:30:27
95678,67814,10683,20141,3,The experience was satisfactory,2025-10-02 12:19:17
95679,67815,14331,20281,1,The food was cold when it arrived,2025-11-08 23:06:16
95680,67816,11295,20045,4,"Great restaurant, would order again",2026-01-07 21:40:52
95681,67817,10612,20049,5,Amazing food and fast delivery,2025-08-19 02:16:30
95682,67818,14690,20298,2,Food was not fresh,2026-02-16 00:58:13
95683,67819,11215,20284,4,"Great restaurant, would order again",2026-07-09 03:31:51
95684,67820,13478,20317,4,Very satisfied with my order,2025-11-06 05:50:10
95685,67821,14886,20167,5,Fast delivery and good quality food,2026-01-16 11:24:26
95686,67822,11597,20500,5,Excellent service and quick delivery,2026-01-03 16:05:04
95687,67823,13262,20228,4,Excellent service and quick delivery,2025-09-03 23:16:47
95688,67824,13597,20166,5,"Great restaurant, would order again",2025-08-24 07:57:45
95689,67825,12548,20010,4,"Great restaurant, would order again",2026-07-27 20:32:31
95690,67826,13534,20080,3,Nothing special but acceptable,2026-01-18 12:02:07
95691,67827,11390,20308,4,Great experience and delicious food,2026-04-26 23:56:17
95692,67828,12465,20205,5,Fast delivery and good quality food,2026-03-13 09:14:44
95693,67829,11227,20478,3,Order was fine,2025-08-15 11:33:48
95694,67830,12574,20443,4,Amazing food and fast delivery,2026-05-29 13:21:02
95695,67832,13621,20153,3,The food was decent,2026-03-03 19:01:22
95696,67833,10501,20105,3,Food was okay,2026-01-25 03:52:15
95697,67834,11550,20439,2,Poor packaging and bad experience,2025-10-11 09:47:47
95698,67835,13184,20273,5,"Great restaurant, would order again",2025-08-29 17:18:25
95699,67836,14426,20262,3,It was an okay meal,2025-08-23 21:17:50
95700,67837,13224,20149,5,"Great restaurant, would order again",2026-04-29 17:16:58
95701,67838,11653,20256,5,Excellent service and quick delivery,2025-08-19 12:18:59
95702,67840,11966,20412,4,Food was fresh and tasty,2025-11-21 19:55:18
95703,67842,13543,20328,4,Fast delivery and good quality food,2026-01-12 13:03:37
95704,67843,13872,20357,5,Very satisfied with my order,2025-09-29 23:50:24
95705,67844,14399,20211,3,The food was decent,2025-10-01 20:08:08
95706,67845,13711,20495,3,Order was fine,2026-03-08 18:22:39
95707,67846,14601,20447,5,Fast delivery and good quality food,2025-11-24 18:15:46
95708,67847,12764,20082,4,"Great restaurant, would order again",2025-12-08 12:35:49
95709,67848,10344,20020,3,Overall an average experience,2026-06-21 07:28:47
95710,67849,10034,20204,5,Amazing food and fast delivery,2025-09-12 12:48:57
95711,67851,14628,20151,3,The food was decent,2026-07-25 01:26:37
95712,67852,10861,20107,4,The food arrived hot and fresh,2025-12-25 21:37:26
95713,67854,11458,20137,2,Food arrived late and cold,2026-07-25 16:24:53
95714,67855,13465,20343,4,Very satisfied with my order,2025-08-12 14:46:01
95715,67856,12412,20230,5,The food arrived hot and fresh,2025-12-14 12:45:40
95716,67857,10946,20128,1,Order was delayed significantly,2026-02-14 13:23:21
95717,67859,13585,20104,5,"Great restaurant, would order again",2026-02-04 23:55:58
95718,67861,14319,20413,3,The experience was satisfactory,2026-05-05 16:17:38
95719,67862,12957,20165,5,The food arrived hot and fresh,2026-01-23 05:37:14
95720,67863,10506,20286,5,"Great restaurant, would order again",2025-09-12 12:33:00
95721,67864,10824,20333,1,Delivery was extremely slow,2026-03-03 22:36:57
95722,67865,11814,20091,5,Very good food and packaging,2025-11-09 20:02:14
95723,67868,10117,20388,4,Great experience and delicious food,2025-12-01 03:43:17
95724,67869,10750,20195,4,Excellent service and quick delivery,2025-12-25 12:54:30
95725,67870,10002,20379,3,Nothing special but acceptable,2025-12-30 15:34:40
95726,67871,14166,20237,2,Food quality was poor,2026-03-17 00:41:41
95727,67872,14290,20302,4,Very good food and packaging,2026-02-01 12:40:27
95728,67873,13729,20492,5,Great experience and delicious food,2025-08-17 22:51:48
95729,67874,10006,20019,3,The food was decent,2026-05-24 00:44:57
95730,67875,11409,20257,4,The food arrived hot and fresh,2025-08-11 21:13:48
95731,67877,13721,20066,5,Great experience and delicious food,2026-04-21 05:17:33
95732,67878,10544,20052,4,Great experience and delicious food,2025-10-05 14:51:57
95733,67879,11169,20248,5,Excellent service and quick delivery,2025-12-20 13:42:01
95734,67880,13575,20227,4,The food arrived hot and fresh,2026-03-03 12:59:53
95735,67881,14145,20003,3,The food was decent,2025-11-07 13:13:03
95736,67882,14237,20209,5,Excellent service and quick delivery,2026-05-02 19:42:18
95737,67883,13585,20255,2,Would not order again,2026-04-01 18:21:11
95738,67884,14973,20428,5,Really enjoyed the meal,2025-08-27 06:55:51
