customer_id,total_orders,avg_order_value,total_spending,ordering_frequency,avg_rating_given,weekend_orders,late_night_orders,cluster,cluster_name,dbscan_cluster
12102,7,601.0942857142857,4207.66,0.5833333333333334,3.8333333333333335,4.0,1.0,0,Occasional Moderate-Value Customers,0
12103,10,693.569,6935.69,0.8333333333333334,3.6666666666666665,2.0,4.0,0,Occasional Moderate-Value Customers,0
12104,14,854.4985714285714,11962.98,1.1666666666666667,4.083333333333333,5.0,5.0,1,Frequent High-Value Customers,0
12105,8,605.70375,4845.63,0.6666666666666666,3.375,1.0,0.0,0,Occasional Moderate-Value Customers,0
12106,18,638.7561111111112,11497.61,1.5,4.111111111111111,4.0,5.0,1,Frequent High-Value Customers,0
12107,5,409.46,2047.3,0.4166666666666667,4.0,2.0,2.0,0,Occasional Moderate-Value Customers,0
12108,19,875.8321052631579,16640.81,1.5833333333333333,3.823529411764706,7.0,3.0,1,Frequent High-Value Customers,-1
12109,10,918.3100000000001,9183.1,0.8333333333333334,4.0,4.0,3.0,1,Frequent High-Value Customers,0
12110,7,731.03,5117.21,0.5833333333333334,4.0,1.0,2.0,0,Occasional Moderate-Value Customers,0
12111,8,530.155,4241.24,0.6666666666666666,3.857142857142857,1.0,0.0,0,Occasional Moderate-Value Customers,0
12112,11,710.2336363636364,7812.57,0.9166666666666666,2.8,3.0,2.0,1,Frequent High-Value Customers,0
12113,10,653.706,6537.06,0.8333333333333334,4.111111111111111,3.0,2.0,0,Occasional Moderate-Value Customers,0
12114,10,649.08,6490.8,0.8333333333333334,4.333333333333333,1.0,4.0,0,Occasional Moderate-Value Customers,0
12115,5,620.338,3101.69,0.4166666666666667,4.0,0.0,1.0,0,Occasional Moderate-Value Customers,0
12116,7,748.0514285714287,5236.360000000001,0.5833333333333334,2.8333333333333335,2.0,1.0,0,Occasional Moderate-Value Customers,0
12117,10,672.3900000000001,6723.900000000001,0.8333333333333334,4.375,2.0,3.0,0,Occasional Moderate-Value Customers,0
12118,12,615.505,7386.06,1.0,4.166666666666667,1.0,2.0,1,Frequent High-Value Customers,0
12119,10,517.1809999999999,5171.8099999999995,0.8333333333333334,4.444444444444445,2.0,3.0,0,Occasional Moderate-Value Customers,0
12120,15,685.2466666666667,10278.7,1.25,3.923076923076923,2.0,4.0,1,Frequent High-Value Customers,0
12121,9,567.0344444444445,5103.31,0.75,3.7142857142857144,1.0,2.0,0,Occasional Moderate-Value Customers,0
12122,12,692.8149999999999,8313.779999999999,1.0,4.090909090909091,3.0,2.0,1,Frequent High-Value Customers,0
12123,9,749.3411111111111,6744.07,0.75,3.8,2.0,2.0,0,Occasional Moderate-Value Customers,0
12124,8,944.51,7556.08,0.6666666666666666,3.857142857142857,2.0,1.0,0,Occasional Moderate-Value Customers,0
12125,12,678.6033333333334,8143.240000000001,1.0,3.8181818181818183,5.0,3.0,1,Frequent High-Value Customers,0
12126,10,642.417,6424.17,0.8333333333333334,4.111111111111111,4.0,3.0,1,Frequent High-Value Customers,0
12127,11,943.3209090909091,10376.53,0.9166666666666666,4.4,0.0,3.0,1,Frequent High-Value Customers,-1
12128,13,679.4738461538461,8833.16,1.0833333333333333,3.8333333333333335,4.0,3.0,1,Frequent High-Value Customers,0
12129,6,527.8766666666667,3167.26,0.5,3.8,2.0,3.0,0,Occasional Moderate-Value Customers,0
12130,8,845.4200000000001,6763.360000000001,0.6666666666666666,3.8333333333333335,2.0,2.0,0,Occasional Moderate-Value Customers,0
12131,9,505.05777777777774,4545.5199999999995,0.75,3.6666666666666665,2.0,0.0,0,Occasional Moderate-Value Customers,0
12132,9,633.0366666666666,5697.33,0.75,3.5555555555555554,2.0,3.0,0,Occasional Moderate-Value Customers,0
12133,5,716.024,3580.12,0.4166666666666667,3.2,3.0,1.0,0,Occasional Moderate-Value Customers,0
12134,13,665.1823076923077,8647.37,1.0833333333333333,4.090909090909091,3.0,6.0,1,Frequent High-Value Customers,0
12135,11,453.95363636363635,4993.49,0.9166666666666666,3.5,4.0,6.0,1,Frequent High-Value Customers,0
12136,12,921.3691666666667,11056.43,1.0,3.5555555555555554,4.0,4.0,1,Frequent High-Value Customers,0
12137,12,561.85,6742.2,1.0,3.4545454545454546,4.0,4.0,1,Frequent High-Value Customers,0
12138,12,534.4283333333334,6413.14,1.0,4.333333333333333,7.0,7.0,1,Frequent High-Value Customers,-1
12139,5,662.606,3313.0299999999997,0.4166666666666667,3.0,2.0,2.0,0,Occasional Moderate-Value Customers,0
12140,6,456.4166666666667,2738.5,0.5,4.8,1.0,1.0,0,Occasional Moderate-Value Customers,0
12141,7,968.0371428571428,6776.26,0.5833333333333334,3.857142857142857,2.0,0.0,0,Occasional Moderate-Value Customers,0
12142,10,859.0790000000001,8590.79,0.8333333333333334,4.125,3.0,2.0,1,Frequent High-Value Customers,0
12143,5,556.5960000000001,2782.9800000000005,0.4166666666666667,2.4,2.0,1.0,0,Occasional Moderate-Value Customers,-1
12144,9,791.5999999999999,7124.4,0.75,3.5,3.0,1.0,0,Occasional Moderate-Value Customers,0
12145,10,759.726,7597.26,0.8333333333333334,4.0,4.0,2.0,1,Frequent High-Value Customers,0
12146,11,737.7427272727273,8115.17,0.9166666666666666,4.3,2.0,6.0,1,Frequent High-Value Customers,0
12147,8,667.7875,5342.3,0.6666666666666666,4.0,3.0,4.0,0,Occasional Moderate-Value Customers,0
12148,9,527.9522222222222,4751.57,0.75,3.888888888888889,2.0,3.0,0,Occasional Moderate-Value Customers,0
12149,5,385.532,1927.6599999999999,0.4166666666666667,3.6,1.0,2.0,0,Occasional Moderate-Value Customers,0
12150,9,926.3933333333334,8337.54,0.75,4.5,1.0,2.0,0,Occasional Moderate-Value Customers,0
12151,9,405.1822222222222,3646.64,0.75,4.125,3.0,3.0,0,Occasional Moderate-Value Customers,0
12152,11,579.6745454545454,6376.42,0.9166666666666666,3.0,4.0,3.0,1,Frequent High-Value Customers,0
12153,8,436.81375,3494.51,0.6666666666666666,4.0,0.0,2.0,0,Occasional Moderate-Value Customers,0
12154,9,720.281111111111,6482.53,0.75,4.285714285714286,2.0,3.0,0,Occasional Moderate-Value Customers,0
12155,9,704.6577777777778,6341.92,0.75,3.888888888888889,5.0,0.0,0,Occasional Moderate-Value Customers,0
12156,11,461.3054545454545,5074.36,0.9166666666666666,4.2727272727272725,3.0,1.0,0,Occasional Moderate-Value Customers,0
12157,15,663.1906666666667,9947.86,1.25,4.133333333333334,4.0,3.0,1,Frequent High-Value Customers,0
12158,9,672.4722222222222,6052.25,0.75,3.5555555555555554,4.0,3.0,0,Occasional Moderate-Value Customers,0
12159,11,722.570909090909,7948.28,0.9166666666666666,3.8,3.0,3.0,1,Frequent High-Value Customers,0
12160,3,488.46666666666664,1465.3999999999999,0.25,1.0,2.0,1.0,0,Occasional Moderate-Value Customers,-1
12161,12,588.4016666666666,7060.82,1.0,3.4166666666666665,3.0,0.0,0,Occasional Moderate-Value Customers,0
12162,11,609.0454545454545,6699.5,0.9166666666666666,4.333333333333333,3.0,2.0,1,Frequent High-Value Customers,0
12163,12,748.2016666666667,8978.42,1.0,3.9166666666666665,4.0,4.0,1,Frequent High-Value Customers,0
12164,14,716.8557142857143,10035.98,1.1666666666666667,3.8181818181818183,3.0,2.0,1,Frequent High-Value Customers,0
12165,12,733.9941666666667,8807.93,1.0,3.75,3.0,2.0,1,Frequent High-Value Customers,0
12166,6,1046.9566666666667,6281.74,0.5,4.4,1.0,1.0,0,Occasional Moderate-Value Customers,0
12167,12,619.9125,7438.95,1.0,4.3,3.0,6.0,1,Frequent High-Value Customers,0
12168,10,715.204,7152.04,0.8333333333333334,4.0,4.0,3.0,1,Frequent High-Value Customers,0
12169,12,710.8708333333334,8530.45,1.0,4.1,2.0,6.0,1,Frequent High-Value Customers,0
12170,10,717.345,7173.450000000001,0.8333333333333334,4.166666666666667,3.0,3.0,1,Frequent High-Value Customers,0
12171,18,739.8138888888889,13316.65,1.5,3.888888888888889,8.0,7.0,1,Frequent High-Value Customers,-1
12172,14,768.9028571428571,10764.64,1.1666666666666667,3.3846153846153846,3.0,4.0,1,Frequent High-Value Customers,0
12173,8,868.9225,6951.38,0.6666666666666666,4.125,4.0,0.0,0,Occasional Moderate-Value Customers,0
12174,8,787.9525,6303.62,0.6666666666666666,4.0,5.0,3.0,0,Occasional Moderate-Value Customers,0
12175,12,600.8466666666667,7210.16,1.0,3.5454545454545454,3.0,3.0,1,Frequent High-Value Customers,0
12176,16,677.488125,10839.81,1.3333333333333333,3.8,3.0,5.0,1,Frequent High-Value Customers,0
12177,12,1055.0083333333334,12660.1,1.0,3.75,5.0,4.0,1,Frequent High-Value Customers,-1
12178,10,885.9069999999999,8859.07,0.8333333333333334,2.8,6.0,3.0,1,Frequent High-Value Customers,-1
12179,8,790.07125,6320.57,0.6666666666666666,3.5,1.0,1.0,0,Occasional Moderate-Value Customers,0
12180,7,791.5985714285715,5541.1900000000005,0.5833333333333334,4.0,0.0,1.0,0,Occasional Moderate-Value Customers,0
12181,12,693.6558333333334,8323.87,1.0,3.875,4.0,2.0,1,Frequent High-Value Customers,0
12182,8,427.64625,3421.17,0.6666666666666666,3.5714285714285716,1.0,3.0,0,Occasional Moderate-Value Customers,0
12183,16,634.82875,10157.26,1.3333333333333333,4.142857142857143,6.0,4.0,1,Frequent High-Value Customers,0
12184,4,733.0125,2932.05,0.3333333333333333,5.0,1.0,0.0,0,Occasional Moderate-Value Customers,0
12185,7,555.76,3890.3199999999997,0.5833333333333334,4.333333333333333,3.0,0.0,0,Occasional Moderate-Value Customers,0
12186,11,629.8718181818182,6928.59,0.9166666666666666,3.7142857142857144,2.0,3.0,1,Frequent High-Value Customers,0
12187,10,503.47200000000004,5034.72,0.8333333333333334,3.4444444444444446,2.0,6.0,0,Occasional Moderate-Value Customers,0
12188,12,906.6150000000001,10879.380000000001,1.0,4.25,4.0,0.0,1,Frequent High-Value Customers,0
12189,10,724.152,7241.52,0.8333333333333334,3.2857142857142856,5.0,3.0,1,Frequent High-Value Customers,0
12190,15,649.3766666666667,9740.65,1.25,3.8461538461538463,5.0,2.0,1,Frequent High-Value Customers,0
12191,13,903.3184615384615,11743.14,1.0833333333333333,4.333333333333333,3.0,5.0,1,Frequent High-Value Customers,0
12192,10,569.11,5691.1,0.8333333333333334,3.375,1.0,1.0,0,Occasional Moderate-Value Customers,0
12193,8,445.25374999999997,3562.0299999999997,0.6666666666666666,4.0,3.0,1.0,0,Occasional Moderate-Value Customers,0
12194,7,889.6985714285713,6227.889999999999,0.5833333333333334,3.4285714285714284,1.0,4.0,0,Occasional Moderate-Value Customers,0
12195,9,447.6933333333334,4029.2400000000002,0.75,4.0,3.0,3.0,0,Occasional Moderate-Value Customers,0
12196,10,586.309,5863.09,0.8333333333333334,4.1,3.0,3.0,0,Occasional Moderate-Value Customers,0
12197,11,594.2672727272728,6536.9400000000005,0.9166666666666666,3.7,4.0,1.0,0,Occasional Moderate-Value Customers,0
12198,5,832.344,4161.72,0.4166666666666667,3.8,2.0,0.0,0,Occasional Moderate-Value Customers,0
12199,13,695.2676923076923,9038.48,1.0833333333333333,4.0,4.0,4.0,1,Frequent High-Value Customers,0
12200,7,733.8357142857142,5136.849999999999,0.5833333333333334,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
12201,8,600.35625,4802.85,0.6666666666666666,3.5,2.0,1.0,0,Occasional Moderate-Value Customers,0
12202,15,498.742,7481.13,1.25,3.2857142857142856,2.0,4.0,1,Frequent High-Value Customers,0
12203,7,857.7085714285714,6003.96,0.5833333333333334,3.6666666666666665,2.0,2.0,0,Occasional Moderate-Value Customers,0
12204,9,516.4277777777778,4647.85,0.75,2.875,3.0,0.0,0,Occasional Moderate-Value Customers,0
12205,14,649.8235714285713,9097.529999999999,1.1666666666666667,3.6,5.0,3.0,1,Frequent High-Value Customers,0
12206,14,839.3514285714285,11750.92,1.1666666666666667,3.75,4.0,3.0,1,Frequent High-Value Customers,0
12207,11,861.6918181818182,9478.61,0.9166666666666666,4.333333333333333,1.0,1.0,1,Frequent High-Value Customers,0
12208,5,609.85,3049.25,0.4166666666666667,3.8,1.0,2.0,0,Occasional Moderate-Value Customers,0
12209,10,591.158,5911.58,0.8333333333333334,3.6,4.0,4.0,1,Frequent High-Value Customers,0
12210,12,911.4616666666667,10937.54,1.0,3.6,4.0,1.0,1,Frequent High-Value Customers,0
12211,17,824.8176470588235,14021.9,1.4166666666666667,4.142857142857143,4.0,4.0,1,Frequent High-Value Customers,0
12212,13,647.1223076923077,8412.59,1.0833333333333333,3.4545454545454546,2.0,5.0,1,Frequent High-Value Customers,0
12213,9,768.1533333333333,6913.38,0.75,4.0,2.0,1.0,0,Occasional Moderate-Value Customers,0
12214,8,664.0225,5312.18,0.6666666666666666,4.125,0.0,0.0,0,Occasional Moderate-Value Customers,0
12215,12,553.7083333333334,6644.5,1.0,3.5833333333333335,5.0,2.0,1,Frequent High-Value Customers,0
12216,11,606.7427272727273,6674.17,0.9166666666666666,3.8181818181818183,7.0,1.0,1,Frequent High-Value Customers,0
12217,16,655.7875,10492.6,1.3333333333333333,4.615384615384615,5.0,6.0,1,Frequent High-Value Customers,0
12218,12,576.8908333333334,6922.6900000000005,1.0,3.5555555555555554,5.0,5.0,1,Frequent High-Value Customers,0
12219,9,870.3233333333333,7832.91,0.75,3.8333333333333335,3.0,2.0,0,Occasional Moderate-Value Customers,0
12220,7,523.0414285714286,3661.29,0.5833333333333334,3.8333333333333335,3.0,1.0,0,Occasional Moderate-Value Customers,0
12221,9,722.8555555555555,6505.7,0.75,3.7142857142857144,3.0,3.0,0,Occasional Moderate-Value Customers,0
12222,10,561.0440000000001,5610.4400000000005,0.8333333333333334,4.0,0.0,2.0,0,Occasional Moderate-Value Customers,0
12223,8,796.01875,6368.15,0.6666666666666666,4.0,3.0,0.0,0,Occasional Moderate-Value Customers,0
12224,4,1015.58,4062.32,0.3333333333333333,3.0,0.0,0.0,0,Occasional Moderate-Value Customers,-1
12225,10,706.399,7063.99,0.8333333333333334,3.625,2.0,4.0,1,Frequent High-Value Customers,0
12226,12,657.0083333333333,7884.1,1.0,3.7,5.0,4.0,1,Frequent High-Value Customers,0
12227,7,777.6114285714285,5443.28,0.5833333333333334,3.5,3.0,4.0,0,Occasional Moderate-Value Customers,0
12228,12,515.4408333333333,6185.29,1.0,3.9166666666666665,2.0,0.0,0,Occasional Moderate-Value Customers,0
12229,14,645.8578571428571,9042.01,1.1666666666666667,3.5,5.0,0.0,1,Frequent High-Value Customers,0
12230,8,792.62625,6341.01,0.6666666666666666,3.6666666666666665,2.0,5.0,0,Occasional Moderate-Value Customers,0
12231,10,766.2700000000001,7662.700000000001,0.8333333333333334,3.2,4.0,2.0,1,Frequent High-Value Customers,0
12232,8,498.95500000000004,3991.6400000000003,0.6666666666666666,3.5,1.0,1.0,0,Occasional Moderate-Value Customers,0
12233,8,765.3712499999999,6122.969999999999,0.6666666666666666,3.375,3.0,3.0,0,Occasional Moderate-Value Customers,0
12234,11,695.0418181818181,7645.46,0.9166666666666666,3.6,8.0,4.0,1,Frequent High-Value Customers,-1
12235,14,490.68142857142857,6869.54,1.1666666666666667,3.4285714285714284,8.0,0.0,1,Frequent High-Value Customers,-1
12236,7,592.0257142857143,4144.18,0.5833333333333334,3.6666666666666665,3.0,3.0,0,Occasional Moderate-Value Customers,0
12237,10,596.3430000000001,5963.43,0.8333333333333334,3.375,4.0,1.0,0,Occasional Moderate-Value Customers,0
12238,11,477.2327272727273,5249.56,0.9166666666666666,3.5,2.0,3.0,0,Occasional Moderate-Value Customers,0
12239,11,782.8763636363636,8611.64,0.9166666666666666,4.0,1.0,2.0,1,Frequent High-Value Customers,0
12240,15,486.68333333333334,7300.25,1.25,3.7333333333333334,9.0,3.0,1,Frequent High-Value Customers,-1
12241,3,529.1833333333333,1587.55,0.25,4.5,0.0,1.0,0,Occasional Moderate-Value Customers,0
12242,14,672.2292857142858,9411.210000000001,1.1666666666666667,3.6666666666666665,3.0,3.0,1,Frequent High-Value Customers,0
12243,5,626.062,3130.31,0.4166666666666667,4.8,0.0,2.0,0,Occasional Moderate-Value Customers,0
12244,8,1079.375,8635.0,0.6666666666666666,3.375,1.0,4.0,0,Occasional Moderate-Value Customers,-1
12245,10,867.211,8672.11,0.8333333333333334,4.111111111111111,3.0,1.0,1,Frequent High-Value Customers,0
12246,11,806.8909090909091,8875.8,0.9166666666666666,4.2,5.0,4.0,1,Frequent High-Value Customers,0
12247,5,465.346,2326.73,0.4166666666666667,3.4,2.0,0.0,0,Occasional Moderate-Value Customers,0
12248,9,638.6244444444444,5747.62,0.75,3.75,2.0,1.0,0,Occasional Moderate-Value Customers,0
12249,6,555.3883333333333,3332.33,0.5,3.8,2.0,4.0,0,Occasional Moderate-Value Customers,0
12250,4,425.10249999999996,1700.4099999999999,0.3333333333333333,3.0,1.0,1.0,0,Occasional Moderate-Value Customers,0
12251,11,727.34,8000.74,0.9166666666666666,3.4545454545454546,3.0,1.0,1,Frequent High-Value Customers,0
12252,7,541.3342857142858,3789.34,0.5833333333333334,3.857142857142857,0.0,1.0,0,Occasional Moderate-Value Customers,0
12253,6,706.79,4240.74,0.5,3.4,3.0,1.0,0,Occasional Moderate-Value Customers,0
12254,10,555.637,5556.37,0.8333333333333334,3.75,2.0,0.0,0,Occasional Moderate-Value Customers,0
12255,8,778.0649999999999,6224.5199999999995,0.6666666666666666,3.875,1.0,2.0,0,Occasional Moderate-Value Customers,0
12256,7,1177.1171428571429,8239.82,0.5833333333333334,4.5,1.0,1.0,0,Occasional Moderate-Value Customers,-1
12257,10,989.9219999999999,9899.22,0.8333333333333334,4.125,5.0,2.0,1,Frequent High-Value Customers,0
12258,13,636.1169230769231,8269.52,1.0833333333333333,3.6666666666666665,5.0,2.0,1,Frequent High-Value Customers,0
12259,11,713.4709090909091,7848.18,0.9166666666666666,3.6363636363636362,2.0,4.0,1,Frequent High-Value Customers,0
12260,9,679.1777777777778,6112.6,0.75,3.875,3.0,6.0,1,Frequent High-Value Customers,0
12261,11,688.3436363636364,7571.78,0.9166666666666666,3.4545454545454546,0.0,2.0,0,Occasional Moderate-Value Customers,0
12262,7,853.472857142857,5974.3099999999995,0.5833333333333334,3.6666666666666665,4.0,2.0,0,Occasional Moderate-Value Customers,0
12263,8,708.2,5665.6,0.6666666666666666,4.166666666666667,2.0,0.0,0,Occasional Moderate-Value Customers,0
12264,12,478.89916666666664,5746.79,1.0,4.222222222222222,2.0,4.0,1,Frequent High-Value Customers,0
12265,11,831.110909090909,9142.22,0.9166666666666666,3.4,7.0,3.0,1,Frequent High-Value Customers,0
12266,11,1050.2763636363636,11553.039999999999,0.9166666666666666,4.0,4.0,4.0,1,Frequent High-Value Customers,0
12267,7,381.3128571428571,2669.19,0.5833333333333334,4.0,4.0,1.0,0,Occasional Moderate-Value Customers,0
12268,13,738.6023076923077,9601.83,1.0833333333333333,3.8333333333333335,2.0,4.0,1,Frequent High-Value Customers,0
12269,11,689.85,7588.35,0.9166666666666666,4.1,5.0,3.0,1,Frequent High-Value Customers,0
12270,12,765.7216666666667,9188.66,1.0,3.3636363636363638,5.0,3.0,1,Frequent High-Value Customers,0
12271,11,976.8827272727272,10745.71,0.9166666666666666,3.3,6.0,3.0,1,Frequent High-Value Customers,0
12272,6,669.4333333333333,4016.6,0.5,4.6,1.0,1.0,0,Occasional Moderate-Value Customers,0
12273,7,780.2985714285714,5462.09,0.5833333333333334,3.8333333333333335,2.0,0.0,0,Occasional Moderate-Value Customers,0
12274,11,746.8118181818182,8214.93,0.9166666666666666,4.181818181818182,2.0,2.0,1,Frequent High-Value Customers,0
12275,9,467.12888888888887,4204.16,0.75,4.666666666666667,2.0,2.0,0,Occasional Moderate-Value Customers,0
12276,14,563.6371428571429,7890.92,1.1666666666666667,3.3846153846153846,7.0,2.0,1,Frequent High-Value Customers,0
12277,11,598.1318181818182,6579.45,0.9166666666666666,4.4,5.0,1.0,1,Frequent High-Value Customers,0
12278,8,681.60125,5452.81,0.6666666666666666,4.166666666666667,4.0,1.0,0,Occasional Moderate-Value Customers,0
12279,10,795.617,7956.17,0.8333333333333334,4.0,4.0,2.0,1,Frequent High-Value Customers,0
12280,8,859.6875,6877.5,0.6666666666666666,3.5,2.0,2.0,0,Occasional Moderate-Value Customers,0
12281,6,920.765,5524.59,0.5,3.4,2.0,1.0,0,Occasional Moderate-Value Customers,0
12282,13,824.0592307692308,10712.77,1.0833333333333333,3.9166666666666665,4.0,2.0,1,Frequent High-Value Customers,0
12283,7,722.7114285714285,5058.98,0.5833333333333334,4.333333333333333,1.0,3.0,0,Occasional Moderate-Value Customers,0
12284,12,630.4191666666667,7565.03,1.0,3.8,2.0,1.0,1,Frequent High-Value Customers,0
12285,13,740.6561538461538,9628.529999999999,1.0833333333333333,3.6,4.0,6.0,1,Frequent High-Value Customers,0
12286,4,1042.245,4168.98,0.3333333333333333,3.6666666666666665,1.0,0.0,0,Occasional Moderate-Value Customers,0
12287,12,655.5108333333334,7866.13,1.0,3.888888888888889,2.0,2.0,1,Frequent High-Value Customers,0
12288,12,707.8866666666667,8494.64,1.0,4.111111111111111,3.0,5.0,1,Frequent High-Value Customers,0
12289,7,645.7842857142857,4520.49,0.5833333333333334,4.333333333333333,2.0,1.0,0,Occasional Moderate-Value Customers,0
12290,10,565.132,5651.32,0.8333333333333334,3.6666666666666665,3.0,4.0,0,Occasional Moderate-Value Customers,0
12291,12,713.2716666666666,8559.26,1.0,4.166666666666667,2.0,5.0,1,Frequent High-Value Customers,0
12292,7,623.62,4365.34,0.5833333333333334,4.333333333333333,1.0,1.0,0,Occasional Moderate-Value Customers,0
12293,12,730.4091666666667,8764.91,1.0,3.727272727272727,1.0,1.0,1,Frequent High-Value Customers,0
12294,6,758.1116666666667,4548.67,0.5,3.2,2.0,0.0,0,Occasional Moderate-Value Customers,0
12295,12,656.3091666666667,7875.71,1.0,3.3,6.0,2.0,1,Frequent High-Value Customers,0
12296,12,574.4158333333334,6892.99,1.0,4.090909090909091,1.0,5.0,1,Frequent High-Value Customers,0
12297,6,483.27833333333336,2899.67,0.5,2.8333333333333335,2.0,0.0,0,Occasional Moderate-Value Customers,0
12298,11,701.5145454545454,7716.66,0.9166666666666666,3.8,3.0,2.0,1,Frequent High-Value Customers,0
12299,9,509.1622222222222,4582.46,0.75,3.8,3.0,2.0,0,Occasional Moderate-Value Customers,0
12300,11,702.4218181818183,7726.64,0.9166666666666666,4.363636363636363,2.0,1.0,0,Occasional Moderate-Value Customers,0
12301,10,687.859,6878.59,0.8333333333333334,2.888888888888889,4.0,3.0,1,Frequent High-Value Customers,0
12302,11,661.0372727272727,7271.41,0.9166666666666666,3.875,3.0,2.0,1,Frequent High-Value Customers,0
12303,14,761.0192857142857,10654.27,1.1666666666666667,4.0,4.0,1.0,1,Frequent High-Value Customers,0
12304,3,530.8566666666667,1592.5700000000002,0.25,5.0,0.0,0.0,0,Occasional Moderate-Value Customers,-1
12305,4,608.335,2433.34,0.3333333333333333,3.6666666666666665,1.0,2.0,0,Occasional Moderate-Value Customers,0
12306,6,643.455,3860.73,0.5,3.8,2.0,0.0,0,Occasional Moderate-Value Customers,0
12307,9,693.4711111111111,6241.24,0.75,4.0,3.0,2.0,0,Occasional Moderate-Value Customers,0
12308,8,830.10375,6640.83,0.6666666666666666,4.166666666666667,2.0,1.0,0,Occasional Moderate-Value Customers,0
12309,11,484.33363636363634,5327.67,0.9166666666666666,4.1,2.0,4.0,0,Occasional Moderate-Value Customers,0
12310,12,629.6983333333333,7556.379999999999,1.0,3.5,6.0,2.0,1,Frequent High-Value Customers,0
12311,7,629.5799999999999,4407.0599999999995,0.5833333333333334,4.285714285714286,1.0,0.0,0,Occasional Moderate-Value Customers,0
12312,7,714.36,5000.52,0.5833333333333334,4.0,0.0,1.0,0,Occasional Moderate-Value Customers,0
12313,4,331.8325,1327.33,0.3333333333333333,3.6666666666666665,1.0,0.0,0,Occasional Moderate-Value Customers,0
12314,10,654.539,6545.389999999999,0.8333333333333334,4.111111111111111,5.0,3.0,1,Frequent High-Value Customers,0
12315,16,922.363125,14757.81,1.3333333333333333,4.125,5.0,5.0,1,Frequent High-Value Customers,0
12316,7,589.3528571428571,4125.47,0.5833333333333334,4.166666666666667,2.0,3.0,0,Occasional Moderate-Value Customers,0
12317,7,795.8171428571429,5570.72,0.5833333333333334,4.166666666666667,1.0,0.0,0,Occasional Moderate-Value Customers,0
12318,12,947.5025,11370.03,1.0,3.4545454545454546,2.0,4.0,1,Frequent High-Value Customers,0
12319,18,690.3522222222223,12426.34,1.5,3.9285714285714284,6.0,5.0,1,Frequent High-Value Customers,0
12320,10,767.659,7676.59,0.8333333333333334,3.6,5.0,2.0,1,Frequent High-Value Customers,0
12321,4,664.875,2659.5,0.3333333333333333,4.333333333333333,0.0,1.0,0,Occasional Moderate-Value Customers,0
12322,9,663.0999999999999,5967.9,0.75,3.4444444444444446,2.0,1.0,0,Occasional Moderate-Value Customers,0
12323,12,797.4141666666666,9568.97,1.0,3.5833333333333335,0.0,3.0,1,Frequent High-Value Customers,0
12324,11,686.9645454545455,7556.610000000001,0.9166666666666666,4.0,4.0,4.0,1,Frequent High-Value Customers,0
12325,6,545.6583333333333,3273.95,0.5,3.6666666666666665,1.0,2.0,0,Occasional Moderate-Value Customers,0
12326,7,509.6271428571428,3567.39,0.5833333333333334,4.2,1.0,3.0,0,Occasional Moderate-Value Customers,0
12327,12,429.87583333333333,5158.51,1.0,4.2,5.0,4.0,1,Frequent High-Value Customers,0
12328,10,725.293,7252.93,0.8333333333333334,4.222222222222222,2.0,4.0,1,Frequent High-Value Customers,0
12329,11,542.7290909090909,5970.02,0.9166666666666666,4.3,4.0,3.0,1,Frequent High-Value Customers,0
12330,12,585.3658333333334,7024.39,1.0,4.0,3.0,4.0,1,Frequent High-Value Customers,0
12331,15,691.6419999999999,10374.63,1.25,4.0,6.0,3.0,1,Frequent High-Value Customers,0
12332,9,441.41555555555556,3972.74,0.75,2.25,1.0,2.0,0,Occasional Moderate-Value Customers,-1
12333,7,687.5085714285715,4812.56,0.5833333333333334,4.714285714285714,0.0,0.0,0,Occasional Moderate-Value Customers,0
12334,11,565.3081818181819,6218.39,0.9166666666666666,4.1,4.0,2.0,1,Frequent High-Value Customers,0
12335,5,794.2239999999999,3971.12,0.4166666666666667,3.75,1.0,1.0,0,Occasional Moderate-Value Customers,0
12336,10,645.537,6455.37,0.8333333333333334,3.75,1.0,4.0,0,Occasional Moderate-Value Customers,0
12337,14,722.5828571428572,10116.16,1.1666666666666667,4.0,3.0,2.0,1,Frequent High-Value Customers,0
12338,12,900.9133333333333,10810.96,1.0,4.0,6.0,2.0,1,Frequent High-Value Customers,0
12339,12,704.1633333333334,8449.960000000001,1.0,4.0,5.0,1.0,1,Frequent High-Value Customers,0
12340,9,706.1844444444445,6355.66,0.75,4.111111111111111,1.0,3.0,0,Occasional Moderate-Value Customers,0
12341,9,816.8955555555556,7352.06,0.75,4.375,2.0,4.0,0,Occasional Moderate-Value Customers,0
12342,14,685.1257142857143,9591.76,1.1666666666666667,4.357142857142857,2.0,3.0,1,Frequent High-Value Customers,0
12343,13,628.1738461538462,8166.26,1.0833333333333333,4.076923076923077,1.0,6.0,1,Frequent High-Value Customers,0
12344,11,757.7927272727272,8335.72,0.9166666666666666,2.9,5.0,8.0,1,Frequent High-Value Customers,-1
12345,8,678.33,5426.64,0.6666666666666666,3.3333333333333335,2.0,2.0,0,Occasional Moderate-Value Customers,0
12346,18,734.781111111111,13226.06,1.5,3.2666666666666666,7.0,4.0,1,Frequent High-Value Customers,-1
12347,9,701.5588888888889,6314.03,0.75,4.5,3.0,2.0,0,Occasional Moderate-Value Customers,0
